motif,n_target,n_bg,OR,p,fdr,tf
Hsapiens-jaspar2022-MEIS3-MA0775.1,9,443,0.71688627144523,0.454174447810645,0.871777378185967,MEIS3
Hsapiens-jaspar2024-RARA-MA0730.1,9,443,0.71688627144523,0.454174447810645,0.871777378185967,RARA
Hsapiens-jolma2013-MEIS3,9,443,0.71688627144523,0.454174447810645,0.871777378185967,MEIS3
Hsapiens-jolma2013-RARA-3,9,443,0.71688627144523,0.454174447810645,0.871777378185967,RARA
Hsapiens-HOCOMOCOv13-MEIS3.H13CORE.1.S.B,9,444,0.7151763795021,0.454575631310345,0.871777378185967,MEIS3
Hsapiens-cisbp_1.02-M6333_1.02,5,268,0.661258152528856,0.450884547082832,0.871777378185967,MAFG
Hsapiens-HOCOMOCOv13-HXC12.H13CORE.0.SM.B,5,268,0.661258152528856,0.450884547082832,0.871777378185967,HXC12
Hsapiens-HOCOMOCOv10-MAFG_HUMAN.H10MO.S,5,268,0.661258152528856,0.450884547082832,0.871777378185967,MAFG
Hsapiens-HOCOMOCOv10-NF2L1_HUMAN.H10MO.C,5,268,0.661258152528856,0.450884547082832,0.871777378185967,NF2L1
Hsapiens-SwissRegulon-IRF4.SwissRegulon,5,269,0.658714345770366,0.45090863238837,0.871777378185967,IRF4
Hsapiens-jolma2013-ZNF784,5,274,0.646273796726466,0.451740035954871,0.871777378185967,ZNF784
Hsapiens-SwissRegulon-ZNF784.SwissRegulon,5,274,0.646273796726466,0.451740035954871,0.871777378185967,ZNF784
Hsapiens-cisbp_1.02-M3393_1.02,5,276,0.641423770128481,0.452397942055523,0.871777378185967,HLF
Hsapiens-jaspar2024-TEF-MA0843.2,5,276,0.641423770128481,0.452397942055523,0.871777378185967,TEF
Hsapiens-SwissRegulon-ZNF333.SwissRegulon,5,277,0.639025017297752,0.452795157659852,0.871777378185967,ZNF333
Hsapiens-HOCOMOCOv13-GCR.H13CORE.0.PS.A,5,281,0.629600715057095,0.454830092054319,0.871777378185967,GCR
Hsapiens-HOCOMOCOv13-GRHL3.H13CORE.0.SB.A,2,157,0.451797124976257,0.451773049287078,0.871777378185967,GRHL3
Hsapiens-HOCOMOCOv13-RARG.H13CORE.2.SM.B,15,671,0.787108424481894,0.460589746773957,0.871805579993585,RARG
Hsapiens-HOCOMOCOv13-RXRB.H13CORE.2.PS.A,15,674,0.783281718934928,0.461112496181383,0.872573912839816,RXRB
Hsapiens-jolma2013-SPDEF-3,30,944,1.16107596109447,0.461431755810548,0.872735827842234,SPDEF
Hsapiens-HOCOMOCOv13-PO5F1.H13CORE.2.SM.B,15,675,0.782013702682433,0.461325936606126,0.872735827842234,PO5F1
Hsapiens-SwissRegulon-ALX3.SwissRegulon,15,450,1.20914713728824,0.461554364128687,0.872746720424598,ALX3
Hsapiens-hPDI-TFEB,22,672,1.19278412852248,0.462373765595851,0.873190810426147,TFEB
Hsapiens-JASPAR_CORE-USF1-MA0093.1,22,672,1.19278412852248,0.462373765595851,0.873190810426147,USF1
Hsapiens-jaspar2016-USF1-MA0093.1,22,672,1.19278412852248,0.462373765595851,0.873190810426147,USF1
Hsapiens-jaspar2018-USF1-MA0093.1,22,672,1.19278412852248,0.462373765595851,0.873190810426147,USF1
Hsapiens-SwissRegulon-MXI1.SwissRegulon,22,672,1.19278412852248,0.462373765595851,0.873190810426147,MXI1
Hsapiens-jaspar2024-BACH2-MA1101.3,10,286,1.26546127751413,0.462894936522241,0.873954064935445,BACH2
Hsapiens-HOCOMOCOv13-PO2F3.H13CORE.0.PS.A,15,453,1.20066091249492,0.463900180646407,0.874488130953146,PO2F3
Hsapiens-HOCOMOCOv13-NR1D2.H13CORE.1.SM.B,22,677,1.18316379362795,0.464114466608418,0.874488130953146,NR1D2
Hsapiens-JASPAR_CORE-FOXF2-MA0030.1,22,677,1.18316379362795,0.464114466608418,0.874488130953146,FOXF2
Hsapiens-JASPAR_2014-FOXF2-MA0030.1,22,677,1.18316379362795,0.464114466608418,0.874488130953146,FOXF2
Hsapiens-jaspar2016-FOXF2-MA0030.1,22,677,1.18316379362795,0.464114466608418,0.874488130953146,FOXF2
Hsapiens-jaspar2018-FOXF2-MA0030.1,22,677,1.18316379362795,0.464114466608418,0.874488130953146,FOXF2
Hsapiens-jaspar2022-FOXF2-MA0030.1,22,677,1.18316379362795,0.464114466608418,0.874488130953146,FOXF2
Hsapiens-SwissRegulon-FOXF2.SwissRegulon,22,677,1.18316379362795,0.464114466608418,0.874488130953146,FOXF2
Hsapiens-HOCOMOCOv13-SMAD5.H13CORE.0.M.C,10,288,1.25634715711878,0.464990247488561,0.874593844999261,SMAD5
Hsapiens-jaspar2016-BSX-MA0876.1,10,288,1.25634715711878,0.464990247488561,0.874593844999261,BSX
Hsapiens-jaspar2018-BSX-MA0876.1,10,288,1.25634715711878,0.464990247488561,0.874593844999261,BSX
Hsapiens-jaspar2022-BSX-MA0876.1,10,288,1.25634715711878,0.464990247488561,0.874593844999261,BSX
Hsapiens-jolma2013-BSX,10,288,1.25634715711878,0.464990247488561,0.874593844999261,BSX
Hsapiens-SwissRegulon-BSX.SwissRegulon,10,288,1.25634715711878,0.464990247488561,0.874593844999261,BSX
Hsapiens-cisbp_1.02-M6171_1.02,15,454,1.19785709126334,0.46473335890331,0.874593844999261,CEBPD
Hsapiens-cisbp_1.02-M5654_1.02,6,163,1.32850736864039,0.467498126423341,0.876372130484052,NEUROG2
Hsapiens-HOCOMOCOv13-HES1.H13CORE.1.S.C,10,289,1.25183739812317,0.466095204012331,0.876372130484052,HES1
Hsapiens-jolma2013-FOXI1-2,15,457,1.18951924343737,0.467383560899159,0.876372130484052,FOXI1
Hsapiens-cisbp_1.02-M6355_1.02,31,978,1.15848694361997,0.468172419162776,0.876372130484052,MYOG
Hsapiens-SwissRegulon-MYOG.SwissRegulon,31,978,1.15848694361997,0.468172419162776,0.876372130484052,MYOG
Hsapiens-HOCOMOCOv11-core-A-PRDM1_HUMAN.H11MO.0.A,56,1832,1.12824522143355,0.467186814457919,0.876372130484052,PRDM1
Hsapiens-HOCOMOCOv13-PRDM6.H13CORE.0.P.B,77,2572,1.11222081956246,0.467432858674081,0.876372130484052,PRDM6
Hsapiens-hPDI-DUSP22,46,1831,0.874748300649766,0.466715185430895,0.876372130484052,DUSP22
Hsapiens-HOCOMOCOv10-FOXM1_HUMAN.H10MO.D,33,1343,0.860160438468313,0.467667656575312,0.876372130484052,FOXM1
Hsapiens-SwissRegulon-FOXQ1.SwissRegulon,23,967,0.835724467330455,0.46624200080109,0.876372130484052,FOXQ1
Hsapiens-hPDI-ZHX3,23,973,0.829854855011232,0.466300691662632,0.876372130484052,ZHX3
Hsapiens-HOCOMOCOv10-NKX28_HUMAN.H10MO.C,10,464,0.761941454673307,0.468701300275591,0.876372130484052,NKX28
Hsapiens-HOCOMOCOv11-core-C-NKX28_HUMAN.H11MO.0.C,10,464,0.761941454673307,0.468701300275591,0.876372130484052,NKX28
Hsapiens-jaspar2022-HNF4A-MA1494.1,10,464,0.761941454673307,0.468701300275591,0.876372130484052,HNF4A
Hsapiens-jaspar2022-CEBPA-MA0102.4,10,464,0.761941454673307,0.468701300275591,0.876372130484052,CEBPA
Hsapiens-cisbp_1.02-M2387_1.02,10,465,0.760201319119084,0.468658914874781,0.876372130484052,SREBF1
Hsapiens-jaspar2016-E2F7-MA0758.1,10,465,0.760201319119084,0.468658914874781,0.876372130484052,E2F7
Hsapiens-jaspar2018-E2F7-MA0758.1,10,465,0.760201319119084,0.468658914874781,0.876372130484052,E2F7
Hsapiens-jaspar2022-E2F7-MA0758.1,10,465,0.760201319119084,0.468658914874781,0.876372130484052,E2F7
Hsapiens-jaspar2024-E2F7-MA0758.1,10,465,0.760201319119084,0.468658914874781,0.876372130484052,E2F7
Hsapiens-jolma2013-E2F7,10,465,0.760201319119084,0.468658914874781,0.876372130484052,E2F7
Hsapiens-HOCOMOCOv13-TBX15.H13CORE.0.SM.B,10,467,0.756743397039648,0.468657672778571,0.876372130484052,TBX15
Hsapiens-jolma2013-TBX20,10,467,0.756743397039648,0.468657672778571,0.876372130484052,TBX20
Hsapiens-HOCOMOCOv10-MIXL1_HUMAN.H10MO.D,10,471,0.749915620682999,0.468986397850416,0.876372130484052,MIXL1
Hsapiens-HOCOMOCOv11-secondary-D-MIXL1_HUMAN.H11MO.0.D,10,471,0.749915620682999,0.468986397850416,0.876372130484052,MIXL1
Hsapiens-jaspar2022-CREB3L4-MA1474.1,10,471,0.749915620682999,0.468986397850416,0.876372130484052,CREB3L4
Hsapiens-HOCOMOCOv13-ZN484.H13CORE.0.P.C,42,1357,1.13521715914749,0.469622428465604,0.877121759992398,ZN484
Hsapiens-hPDI-SMAD3,42,1357,1.13521715914749,0.469622428465604,0.877121759992398,SMAD3
Hsapiens-HOCOMOCOv13-CDX1.H13CORE.1.S.B,10,476,0.741542212224253,0.470008879827163,0.877404729674851,CDX1
Hsapiens-HOCOMOCOv11-core-A-GATA6_HUMAN.H11MO.0.A,10,476,0.741542212224253,0.470008879827163,0.877404729674851,GATA6
Hsapiens-hPDI-HIST2H2BE,22,689,1.16064345374959,0.47018444114063,0.877513141149267,HIST2H2BE
Hsapiens-HOCOMOCOv13-ZN136.H13CORE.0.P.B,16,698,0.807957047634046,0.470793198354744,0.878429777294925,ZN136
Hsapiens-HOCOMOCOv13-PO2F2.H13CORE.0.PSM.A,16,705,0.799222254942267,0.471024093892619,0.87864109822277,PO2F2
Hsapiens-jolma2013-HOXA13,16,707,0.79674112024842,0.471259492810065,0.878860712059519,HOXA13
Hsapiens-HOCOMOCOv11-core-C-ZN547_HUMAN.H11MO.0.C,16,475,1.22371654844517,0.471695954999397,0.879455089338616,ZN547
Hsapiens-SwissRegulon-TCF12.SwissRegulon,31,991,1.14115683117383,0.472368304820471,0.880269178818388,TCF12
Hsapiens-SwissRegulon-MECOM.SwissRegulon,34,1385,0.858438095837736,0.472277052312845,0.880269178818388,MECOM
Hsapiens-jaspar2024-JUNB-MA0490.3,16,478,1.21555007101634,0.473019840056412,0.880290418802884,JUNB
Hsapiens-jaspar2024-ZNF274-MA1592.2,16,478,1.21555007101634,0.473019840056412,0.880290418802884,ZNF274
Hsapiens-HOCOMOCOv10-CEBPG_HUMAN.H10MO.C,16,480,1.21016245886425,0.474029731480144,0.880290418802884,CEBPG
Hsapiens-HOCOMOCOv10-EOMES_HUMAN.H10MO.D,23,710,1.18000779498101,0.473544445948685,0.880290418802884,EOMES
Hsapiens-HOCOMOCOv11-secondary-D-EOMES_HUMAN.H11MO.0.D,23,710,1.18000779498101,0.473544445948685,0.880290418802884,EOMES
Hsapiens-HOCOMOCOv13-ZN793.H13CORE.0.P.B,31,993,1.13853089615557,0.473214068873583,0.880290418802884,ZN793
Hsapiens-hPDI-PCK2,58,1911,1.11927186783803,0.473948388182173,0.880290418802884,PCK2
Hsapiens-HOCOMOCOv13-ZN441.H13CORE.0.P.C,34,1390,0.854700096568999,0.472539589196029,0.880290418802884,ZN441
Hsapiens-HOCOMOCOv13-TAL1.H13CORE.2.P.B,24,1005,0.838737276338923,0.473161849576519,0.880290418802884,TAL1
Hsapiens-jaspar2016-POU3F1-MA0786.1,24,1016,0.828340649200897,0.47394830532762,0.880290418802884,POU3F1
Hsapiens-jaspar2018-POU3F1-MA0786.1,24,1016,0.828340649200897,0.47394830532762,0.880290418802884,POU3F1
Hsapiens-jaspar2022-POU3F1-MA0786.1,24,1016,0.828340649200897,0.47394830532762,0.880290418802884,POU3F1
Hsapiens-jolma2013-POU3F1,24,1016,0.828340649200897,0.47394830532762,0.880290418802884,POU3F1
Hsapiens-SwissRegulon-POU3F1.SwissRegulon,24,1016,0.828340649200897,0.47394830532762,0.880290418802884,POU3F1
Hsapiens-HOCOMOCOv10-KLF8_HUMAN.H10MO.C,16,481,1.20748545241562,0.474572385401636,0.88086012588589,KLF8
Hsapiens-HOCOMOCOv11-core-C-KLF8_HUMAN.H11MO.0.C,16,481,1.20748545241562,0.474572385401636,0.88086012588589,KLF8
Hsapiens-HOCOMOCOv13-ZNF24.H13CORE.0.P.B,32,1014,1.15348950948354,0.475066160112437,0.881557552765166,ZNF24
Hsapiens-SwissRegulon-STAT5A.SwissRegulon,23,715,1.17094907194551,0.475365195888836,0.881674360092803,STAT5A
Hsapiens-jaspar2022-THRA-MA1969.1,32,1015,1.15218685994493,0.475299073375776,0.881674360092803,THRA
Hsapiens-hPDI-GTF3C5,49,1932,0.883590658946644,0.475689814629303,0.882057404534823,GTF3C5
Hsapiens-HOCOMOCOv13-TCF21.H13CORE.1.SM.B,6,169,1.28036241508979,0.479835239057178,0.883768405536678,TCF21
Hsapiens-jolma2013-CUX1-2,6,169,1.28036241508979,0.479835239057178,0.883768405536678,CUX1
Hsapiens-HOCOMOCOv13-HINFP.H13CORE.2.S.B,16,488,1.18905357386301,0.479059042335716,0.883768405536678,HINFP
Hsapiens-jaspar2024-MAFG::NFE2L1-MA0089.3,16,488,1.18905357386301,0.479059042335716,0.883768405536678,MAFG::NFE2L1
Hsapiens-jaspar2022-ATF4-MA0833.2,16,489,1.18646352160834,0.479796175359486,0.883768405536678,ATF4
Hsapiens-cisbp_1.02-M2979_1.02,16,490,1.18388403986233,0.480556807295915,0.883768405536678,BACH1
Hsapiens-HOCOMOCOv13-HMX3.H13CORE.0.S.B,16,490,1.18388403986233,0.480556807295915,0.883768405536678,HMX3
Hsapiens-HOCOMOCOv13-MLX.H13CORE.0.PM.A,16,490,1.18388403986233,0.480556807295915,0.883768405536678,MLX
Hsapiens-jaspar2016-TEAD3-MA0808.1,16,490,1.18388403986233,0.480556807295915,0.883768405536678,TEAD3
Hsapiens-jaspar2018-TEAD3-MA0808.1,16,490,1.18388403986233,0.480556807295915,0.883768405536678,TEAD3
Hsapiens-jaspar2022-TEAD3-MA0808.1,16,490,1.18388403986233,0.480556807295915,0.883768405536678,TEAD3
Hsapiens-jaspar2024-TEAD3-MA0808.1,16,490,1.18388403986233,0.480556807295915,0.883768405536678,TEAD3
Hsapiens-jolma2013-TEAD3-2,16,490,1.18388403986233,0.480556807295915,0.883768405536678,TEAD3
Hsapiens-SwissRegulon-TEAD3.SwissRegulon,16,490,1.18388403986233,0.480556807295915,0.883768405536678,TEAD3
Hsapiens-HOCOMOCOv13-ZNF470.H13CORE.0.PSG.A,32,1026,1.13802514821714,0.47872464970339,0.883768405536678,ZNF470
Hsapiens-HOCOMOCOv11-core-A-ELF5_HUMAN.H11MO.0.A,50,1966,0.8861541223383,0.478543089575594,0.883768405536678,ELF5
Hsapiens-HOCOMOCOv13-ZNF26.H13CORE.0.P.B,17,735,0.815100462902715,0.480753920430516,0.883768405536678,ZNF26
Hsapiens-cisbp_1.02-M3154_1.02,17,736,0.813880036439204,0.480749523836043,0.883768405536678,TCF3
Hsapiens-jaspar2016-XBP1-MA0844.1,6,303,0.701887092429325,0.47815734728144,0.883768405536678,XBP1
Hsapiens-jaspar2018-XBP1-MA0844.1,6,303,0.701887092429325,0.47815734728144,0.883768405536678,XBP1
Hsapiens-jaspar2022-XBP1-MA0844.1,6,303,0.701887092429325,0.47815734728144,0.883768405536678,XBP1
Hsapiens-jolma2013-XBP1-2,6,303,0.701887092429325,0.47815734728144,0.883768405536678,XBP1
Hsapiens-jaspar2016-BHLHE40-MA0464.2,6,305,0.697102473816787,0.478139162088194,0.883768405536678,BHLHE40
Hsapiens-jaspar2018-BHLHE40-MA0464.2,6,305,0.697102473816787,0.478139162088194,0.883768405536678,BHLHE40
Hsapiens-jaspar2022-BHLHE40-MA0464.2,6,305,0.697102473816787,0.478139162088194,0.883768405536678,BHLHE40
Hsapiens-jolma2013-BHLHB2,6,305,0.697102473816787,0.478139162088194,0.883768405536678,BHLHB2
Hsapiens-HOCOMOCOv10-VAX2_HUMAN.H10MO.D,6,306,0.694733614808896,0.478191971135096,0.883768405536678,VAX2
