comparison,pathway,NES,size,pval,padj,leadingEdge
R4_GSE82107_OA_vs_Healthy,HALLMARK_DNA_REPAIR,2.32494839371502,148,4.28017739294015e-10,3.05726956638582e-09,EDF1;GUK1;TAF10;NELFB;CLP1;CANT1;FEN1;SAC3D1;CETN2;TAF1C;HPRT1;TP53;POLR2E;DAD1;RALA;TMED2;NME3;TK2;SEC61A1;ADA;POLR2G;ERCC1;POLD4;PNP;APRT;HCLS1;PDE4B;PRIM1;ADCY6;TYMS;POLR1H;VPS37B;DGUOK;GTF2F1;POLR2H;TAF13;NELFE;RPA3;PCNA;GSDME;RAD52;CCNO;REV3L;RFC3;NFX1;DDB2;POLR2D;NME1;USP11;POLA2;XPC;ARL6IP1;GTF2H1;VPS28;POLR2C;SDCBP;DUT;POLR1D;POLR1C
R4_GSE82107_OA_vs_Healthy,HALLMARK_INTERFERON_ALPHA_RESPONSE,2.38786457568802,97,1.21245503417575e-09,7.57784396359843e-09,MVB12A;LY6E;STAT2;OGFR;CASP8;TRIM26;LAMP3;CSF1;HLA-C;SAMD9;CD47;IRF1;IFITM2;SELL;CCRL2;HELZ2;CNP;UBA7;CXCL10;ADAR;CD74;TENT5A;EIF2AK2;PSMB8;TRAFD1;PSMB9;ELF1;IFIT3;IFITM3;NUB1;SLC25A28;IL4R;IFIT2;TRIM5;RNF31;EPSTI1;ISG15;TRIM14;IFITM1;ISG20;NCOA7;TAP1;LGALS3BP;PARP12;PROCR;LPAR6;C1S;IFI44L;IFI30
R4_GSE82107_OA_vs_Healthy,HALLMARK_KRAS_SIGNALING_UP,2.08644394536927,199,2.57082250069678e-09,1.32070002359395e-08,TMEM176A;KIF5C;CXCR4;YRDC;PTGS2;CDADC1;WDR33;ID2;ADAM8;RGS16;PPBP;TOR1AIP2;INHBA;SPON1;PLAU;ENG;CCND2;ERO1A;SLPI;SERPINA3;PRDM1;SPP1;KCNN4;TRAF1;SCG5;CXCL10;ETS1;TNFAIP3;IL10RA;ZNF277;TMEM176B;CBX8;SDCCAG8;PSMB8;PEG3;EVI5;EPB41L3;VWA5A;ADAM17;GFPT2;PLEK2;PLAUR;TNFRSF1B;MMP9;ANGPTL4;LY96;PLVAP;CBL;EREG;BIRC3;LAPTM5;AMMECR1;KLF4;SOX9;IL7R;RBM4;ITGB2;FCER1G;DOCK2;CFH;DUSP6;STRN;MMP11;ANKH;MPZL2;TLR8;LIF;CFB;NGF;GPNMB;PRRX1;BTC;MAFB;IKZF1;CLEC4A;MAP7;EMP1;ETV5;HOXD11;RABGAP1L;ALDH1A3;IGFBP3;FUCA1;TMEM100;BTBD3;ADGRA2;TRIB1;PECAM1;C3AR1;CTSS;CMKLR1;ACE;AVL9;HBEGF;ALDH1A2;MALL
R4_GSE82107_OA_vs_Healthy,HALLMARK_PROTEIN_SECRETION,2.3610785066728,96,2.6414000471879e-09,1.32070002359395e-08,CLN5;YKT6;SCAMP3;TMX1;ERGIC3;STX16;VAMP7;TMED2;SEC31A;TMED10;VPS4B;GLA;RAB14;VAMP3;ARFIP1;BET1;SNX2;TOM1L1;GALC;STX12;COPB2;ARFGAP3;CLTA;ARFGEF2;ATP7A;RAB22A;NAPA;SEC24D;VAMP4;ARFGEF1;NAPG;COPE;RAB5A;MAPK1;STX7;ARCN1;RER1;PPT1;SNAP23;CLTC;DNM1L;ATP1A1;CLCN3;SSPN;AP2M1;LAMP2;SGMS1
R4_GSE82107_OA_vs_Healthy,HALLMARK_ALLOGRAFT_REJECTION,2.0928165847325,200,4.79767765180908e-09,2.18076256900413e-08,IL18;LY75;IL27RA;GALNT1;ELF4;TIMP1;BCL10;FAS;CCR5;HLA-A;DEGS1;IL12RB1;INHBA;CCND2;HIF1A;CSK;CSF1;FGR;CCL4;SRGN;CD47;THY1;RPS19;ETS1;TAPBP;C2;CD74;CRTAM;WAS;ST8SIA4;HCLS1;TRAF2;IFNGR1;RARS1;CCND3;CCL5;CCR1;HLA-DRA;FLNA;NCK1;AKT1;TLR2;FYB1;LYN;HLA-G;IL4R;BRCA1;IFNAR2;HLA-E;MMP9;CAPG;DYRK3;HLA-DMA;EREG;CD8B;CXCR3;ITGB2;TLR1;CD4;IL6;TLR3;CCL19;TAP1;LCP2;IL10;NME1;PF4;STAT1;BCL3
R4_GSE82107_OA_vs_Healthy,HALLMARK_MITOTIC_SPINDLE,2.0434441106188,198,5.34024678076854e-09,2.22510282532023e-08,KATNB1;SPTAN1;ARFIP2;SUN2;UXT;CAPZB;ECT2;YWHAE;SMC4;SAC3D1;MARCKS;CTTN;NUMA1;CSNK1D;TUBD1;ARL8A;PIF1;EZR;ABL1;LLGL1;PKD2;BCL2L11;SMC1A;MARK4;PREX1;FARP1;SYNPO;CDC42EP2;KPTN;SHROOM2;ACTN4;PXN;TUBGCP3;ROCK1;ARHGAP4;RFC1;DLGAP5;STAU1;FLNA;NCK1;WASF1;RAB3GAP1;MAP1S;BCR;SHROOM1;NDC80;CDK1;TLK1;TIAM1;ARFGEF1;ARF6;ARHGDIA;MAPRE1;TBCD;ARHGAP5;DOCK2;ABR;MYH9;RHOT2;ARHGEF2;APC;KIF3B;GEMIN4;SEPTIN9;RACGAP1;DLG1;CDK5RAP2;FBXO5;NET1;ABI1;RASA1;RASA2;SORBS2
R4_GSE82107_OA_vs_Healthy,HALLMARK_IL2_STAT5_SIGNALING,2.05061514974136,199,6.28269396366973e-09,2.31599493719024e-08,PRAF2;SLC2A3;ECM1;CD81;NFKBIZ;SLC39A8;SYT11;COL6A1;RGS16;CTSZ;TNFSF10;TNFSF11;FLT3LG;CCND2;TWSG1;PUS1;MYO1C;SPP1;CSF1;GSTO1;MUC1;TRAF1;MXD1;ENPP1;LCLAT1;SELL;KLF6;BCL2L1;PTRH2;CXCL10;PNP;PLAGL1;GADD45B;IL10RA;RNH1;IFNGR1;CCND3;PLPP1;PHLDA1;AHR;ITGAV;NFIL3;BHLHE40;TGM2;TTC39B;CDKN1C;IFITM3;MYC;NT5E;LRRC8C;IL4R;TNFRSF1B;TIAM1;CAPG;BMPR2;CD44;DCPS;GALM;CDC42SE2;CKAP4;TLR7;ALCAM;SNX14;MAP3K8;IL10;SWAP70;RHOB;ANXA4;XBP1;CDCP1;LIF;CST7;PRKCH;SELP;PTGER2
R4_GSE82107_OA_vs_Healthy,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,2.29559669013565,113,6.48478582413267e-09,2.31599493719024e-08,SPCS1;SRPRB;SRPRA;FKBP14;YIF1A;KDELR3;DCP1A;H2AX;EIF4EBP1;SHC1;ERO1A;ALDH18A1;PDIA5;SEC31A;SLC30A5;SSR1;HYOU1;KHSRP;NOP56;TUBB2A;CNOT4;DNAJB9;CEBPB;DCP2;EDEM1;CALR;ATP6V0D1;NHP2;DNAJC3;EIF4E;EIF2AK3;YWHAZ;ATF6;ERN1;ATF3;STC2;PDIA6;DDX10;CXXC1;XBP1;EIF4A3;XPOT;GEMIN4;HERPUD1;EDC4;FUS;NOP14;ARFGAP1;SDAD1;EIF4A1;EXOSC1;EXOSC4;EXOSC2;HSP90B1;EEF2;CNOT6;SPCS3;SERP1;SLC7A5
R4_GSE82107_OA_vs_Healthy,HALLMARK_GLYCOLYSIS,2.071710008727,200,8.46887155724897e-09,2.82295718574966e-08,SAP30;QSOX1;PGAM1;PC;PGLS;NANP;IER3;CXCR4;G6PD;CHPF2;KDELR3;KIF2A;SDC1;HS2ST1;PMM2;AKR1A1;GMPPA;B4GALT1;B4GALT4;ERO1A;IDUA;TPBG;FUT8;P4HA2;BPNT1;RPE;COL5A1;XYLT2;PYGB;CHST12;HDLBP;PLOD2;GNE;SDC3;GUSB;NSDHL;RARS1;GNPDA1;MIF;GFUS;GMPPB;TALDO1;COPB2;KIF20A;IL13RA1;PDK3;ENO1;NT5E;TPST1;CDK1;VCAN;B4GALT7;SLC25A13;ANGPTL4;CAPN5;B3GALT6;ADORA2B;STMN1;STC2;CD44;SOX9;CITED2;PLOD1;PKM;ISG20;ENO2;EGLN3;CHST6;PGM2;SLC37A4;EXT1;AK4;CHPF;ARTN;PPIA;TGFBI;CASP6
R4_GSE82107_OA_vs_Healthy,HALLMARK_P53_PATHWAY,2.06463904625269,200,9.61994631284286e-09,3.00623322276339e-08,FOS;CDKN1A;IRAK1;IER3;CD81;RPL36;FAS;SDC1;RRP8;RGS16;TP53;DEF6;NOTCH1;PPM1D;CCND2;UPP1;NUDT15;SEC61A1;ZFP36L1;ADA;GM2A;NOL8;PVT1;MXD1;RPS27L;NINJ1;CSRNP2;TM7SF3;HSPA4L;PTPRE;PDGFA;ACVR1B;PLXNB2;CTSD;EPHA2;CCND3;PIDD1;APP;VDR;TCN2;CGRRF1;TRAFD1;VWA5A;KIF13B;STOM;APAF1;S100A10;ATF3;BAIAP2;PCNA;JUN;MAPKAPK3;GADD45A;KLF4;DRAM1;SPHK1;PTPN14;RAP2B;RAB40C;TAP1;DDB2;BTG2;PHLDA3;ABAT;DDIT3;LIF;PROCR;XPC;BTG1;SFN;PRKAB1;IFI30;CD82;AEN;NDRG1;FAM162A;RALGDS;DCXR;JAG2;FUCA1;TCHH;BAK1;ISCU;ZNF365;RNF19B
R4_GSE82107_OA_vs_Healthy,HALLMARK_COMPLEMENT,2.0050885471057,198,1.341709909544e-08,3.94620561630588e-08,C1R;CTSH;GNAI2;PPP4C;CTSO;PSEN1;TIMP1;RNF4;DUSP5;CSRP1;KIF2A;S100A9;GRB2;RHOG;MMP13;GNB4;GNB2;F5;KCNIP3;ATOX1;CTSB;IRF1;SERPING1;SH2B3;DOCK10;RBSN;C2;CLU;WAS;CEBPB;TNFAIP3;CTSD;CCL5;LRP1;MSRB1;GNAI3;CPQ;PSMB9;PRCP;C1QA;LYN;PLA2G7;PLAUR;PFN1;COL4A2;LGALS3;CBLB;FYN;GZMK;FCER1G;CFH;GMFB;IL6;DUSP6;LCP2;SERPINA1;ADAM9;LTA4H;FCN1;EHD1;CFB;PIK3R5;GNG2;C1S;LIPA;USP8;CXCL1;LAMP2;CP;ANXA5;PLEK;LTF;PIK3CG;CTSL;GCA;RABIF
R4_GSE82107_OA_vs_Healthy,HALLMARK_UV_RESPONSE_UP,2.04650237584211,158,8.57859471540865e-08,2.3829429765024e-07,FOS;FOSB;DLG4;RAB27A;BSG;YKT6;ATP6V1C1;FEN1;NPTX2;H2AX;JUNB;AMD1;GCH1;MGAT1;AQP3;HLA-F;CXCL2;RPN1;GLS;SHOX2;GGH;IRF1;BCL2L11;CNP;NAT1;PTPRD;EIF2S3;CCND3;BTG3;SIGMAR1;CDO1;FGF18;CDKN1C;EPCAM;IGFBP2;POLR2H;LYN;DNAJA1;ATF3;MSX1;NR4A1;ARRB2;PPT1;IL6;TAP1;ENO2;RXRB;BTG2;RHOB;CDC5L
R4_GSE82107_OA_vs_Healthy,HALLMARK_MTORC1_SIGNALING,1.92982916917055,199,1.72353262341225e-07,4.33772182793446e-07,CDKN1A;SHMT2;SLC2A3;TES;YKT6;CXCR4;G6PD;SRD5A1;RIT1;PSME3;RDH11;HPRT1;CANX;ERO1A;SLC2A1;SLC6A6;RPN1;SDF2L1;SSR1;GLA;PSPH;CORO1A;PNP;PLOD2;UFM1;GSR;PIK3R3;HMGCR;EDEM1;ACTR2;CCT6A;NFIL3;EPRS1;CALR;BHLHE40;DDX39A;TUBG1;UBE2D3;NAMPT;ENO1;ACTR3;PSMG1;ITGB2;SQLE;HSPE1;MCM2;SERPINH1;EGLN3;BTG2;PPA1;XBP1;LTA4H;CD9;SORD;DDIT3;ATP6V1D;RRM2;SLC37A4;AK4;ACLY;GTF2H1;IFI30;PPIA;PSMA4;BCAT1;HSPD1;PSMC6;P4HA1;NFYC;TFRC;PITPNB;FKBP2;HSP90B1;SLA;SERP1;ELOVL5;SLC7A5;SKAP2;FDXR;PGK1;TCEA1;INSIG1;M6PR;IGFBP5;LDLR;QDPR
R4_GSE82107_OA_vs_Healthy,HALLMARK_IL6_JAK_STAT3_SIGNALING,2.19807482901844,87,1.73508873117379e-07,4.33772182793446e-07,SOCS3;STAT2;PLA2G2A;FAS;GRB2;IL12RB1;CSF1;OSMR;TNFRSF12A;IRF1;CSF2RB;CXCL10;ACVR1B;MYD88;IFNGR1;CCR1;IL17RA;STAM2;IL1R1;IL13RA1;TLR2;IL4R;TNFRSF1B;IFNAR1;CBL;CD44;JUN;IL6;MAP3K8;PF4;CD9;STAT1;CXCL3;LTBR;PIK3R5;PTPN1;CXCL1;PDGFC;CD14;TNFRSF1A;IRF9;BAK1
R4_GSE82107_OA_vs_Healthy,HALLMARK_E2F_TARGETS,1.88982876449468,198,2.4606641656748e-07,5.85872420398762e-07,PRDX4;CDKN1A;CNOT9;PAICS;CKS2;H2AX;SMC4;TP53;TRA2B;PPM1D;MCM5;EED;H2AZ1;SLBP;NOP56;ILF3;DCK;SMC1A;POP7;NUP153;HMGB2;HUS1;HELLS;ORC2;DDX39A;TUBG1;PRIM2;MCM6;NBN;CHEK1;RFC1;DLGAP5;CDKN2C;MYC;NCAPD2;KIF18B;BRCA1;CDK1;TCF19;STMN1;GSPT1;RNASEH2A;RPA3;PCNA;MAD2L1;PDS5B;MCM2;AK2;RFC3;TMPO;TUBB;NME1;TACC3;RANBP1;RRM2;RACGAP1;POLA2;DCLRE1B;DNMT1;MELK;DUT;NAA38;RAN;CDC25B;BUB1B;BRCA2;CDK4;PPP1R8;TFRC;CDC20;TOP2A;XPO1;KPNA2;KIF2C;EZH2;ASF1B;PTTG1;WDR90;PNN;SRSF2;SNRPB;RAD50;POLD2;UBE2S;ESPL1;RAD51AP1;HMMR
R4_GSE82107_OA_vs_Healthy,HALLMARK_TGF_BETA_SIGNALING,2.31732891827185,54,3.2316858769372e-07,7.34474062940273e-07,SMAD7;ID3;SMAD6;ID2;JUNB;NCOR2;SKI;ENG;LTBP2;SLC20A1;RAB31;HDAC1;FKBP1A;WWTR1;TGFBR1;UBE2D3;CDKN1C;TGIF1;ARID4B;BMPR2;SKIL;XIAP;APC;CDH1;FNTA;SMURF2;RHOA;PPP1CA;BCAR3;PMEPA1
R4_GSE82107_OA_vs_Healthy,HALLMARK_UV_RESPONSE_DN,1.88392198137935,142,4.94539287606574e-06,1.07508540784038e-05,CCN1;DUSP1;RGS4;SMAD7;SRI;PRKCA;GJA1;PIK3CD;SNAI2;FZD2;COL5A2;SYNJ2;KCNMA1;PIK3R3;BHLHE40;PRDM2;SLC67A1;LTBP1;PTGFR;MYC;MT1E;PTEN;MTA1;ABCC1;ADORA2B;PLPP3;SIPA1L1;FYN;CITED2;ZMIZ1;CDON;ANXA4;COL11A1;PTPN21;PDGFRB;DLG1;LPAR1;RASA2;PTPRM;ACVR2A;VAV2;F3;ICA1;EFEMP1;DAB2;PMP22;PHF3;SCN8A;RBPMS;AKT3;RND3;COL1A2;SLC7A1;ERBB2;LAMC1;INSIG1;TFPI;COL1A1;IGFBP5;LDLR;GRK5;ATRX;TOGARAM1;ATXN1;KIT;ATP2B4;SERPINE1;ADGRL2;FHL2
R4_GSE82107_OA_vs_Healthy,HALLMARK_G2M_CHECKPOINT,1.73404188656037,200,1.44668466197017e-05,3.01392637910451e-05,SAP30;CKS2;NUP50;H2AX;SMC4;AMD1;MARCKS;NUMA1;TRA2B;CCND1;HMGN2;HIF1A;UPF1;MCM5;ODF2;ABL1;H2AZ1;ILF3;LIG3;SMC1A;SS18;H2BC12;EFNA5;MEIS2;BUB3;HUS1;ORC5;DDX39A;PRIM2;MCM6;CHEK1;CDKN2C;MYC;MT2A;CCNT1;SMC2;NDC80;CDK1;STMN1;GSPT1;KNL1;MAD2L1;SMARCC1;PDS5B;SQLE;PTTG3P;MCM2;TMPO;HIRA;STIL;TFDP1;NSD2;TACC3;BCL3;UBE2C;PBK;RACGAP1;TNPO2;POLA2;TOP1;CDC7;FBXO5;G3BP1;PRMT5;E2F4;CDC25B;CHMP1A;BRCA2;DBF4;KIF11;RBM14;CDK4;CDC20;PRP4K;TOP2A;SRSF10;XPO1;KPNA2;WRN;SLC7A1;SLC7A5;KIF2C;EZH2;PTTG1;SRSF2;TTK;UBE2S;TLE3;ESPL1;HMMR;MEIS1;NUSAP1;ATRX;SUV39H1;KPNB1;CCNA2;NASP;E2F3
R4_GSE82107_OA_vs_Healthy,HALLMARK_PI3K_AKT_MTOR_SIGNALING,1.88551258226466,105,3.34598971624723e-05,6.69197943249446e-05,CDKN1A;STAT2;CXCR4;PIN1;RIT1;GRB2;SLC2A1;CFL1;PIKFYVE;TSC2;CSNK2B;PIK3R3;MYD88;TRAF2;ACTR2;CALR;UBE2D3;MAPK9;EIF4E;SMAD2;NCK1;ARPC3;AKT1;ACTR3;CDK1;PTEN;TIAM1;PFN1;RALB;ARHGDIA;MAPK1;MAPKAP1;YWHAB;CLTC;MAPK10;MKNK1;DDIT3;NGF;AP2M1;SFN;TNFRSF1A;ITPR2;PPP2R1B;PPP1CA;VAV3;CDK4;RAC1;HSP90B1;ARF1;SLA
R4_GSE82107_OA_vs_Healthy,HALLMARK_KRAS_SIGNALING_DN,-1.72142970772557,195,6.02686166524026e-05,0.000115901185870005,EPHA5;CDH16;TFF2;KCNE2;KRT5;KLK7;ARHGDIG;SLC5A5;CYP11B2;GDNF;STAG3;SLC30A3;CPA2;GP1BA;ARPP21;CLDN8;CALML5;ZBTB16;HTR1D;ALOX12B;KLK8;P2RX6;CACNG1;CD207;TFAP2B;CNTFR;BARD1;YPEL1;TAS2R4;KRT13;YBX2;SPTBN2;IL5;P2RY4;MYH7;MYOT;EGF;HTR1B;NR6A1;SOX10;SCN10A;ADRA2C;PROP1;EDN1;THRB;MAGIX;TENM2;TEX15;MX1;RYR1;NPHS1;KCNN1;NOS1;UPK3B;SERPINA10;TNNI3;CAPN9;C5;EFHD1;CLPS;CKM;THNSL2;AKR1B10;CCR8;SLC25A23;NGB;IRS4;ABCB11;TCL1A;SMPX;TLX1;IL12B;GPR3;PDK2;HNF1A;COQ8A;CD80;KRT15;SSTR4;CELSR2;MEFV;PAX4;CACNA1F
R4_GSE82107_OA_vs_Healthy,HALLMARK_ANGIOGENESIS,2.12610901340524,36,9.73534329175793e-05,0.000180284135032554,LRPAP1;TIMP1;CCND2;SPP1;FGFR1;COL5A2;PDGFA;THBD;APP;ITGAV;VCAN;POSTN;CXCL6;MSX1;PF4;SLCO2A1
R4_GSE82107_OA_vs_Healthy,HALLMARK_ESTROGEN_RESPONSE_EARLY,1.53873281450952,200,0.000365322943757627,0.000652362399567191,FOS;NADSYN1;ISG20L2;PRSS23;PAPSS2;CCN5;CANT1;NAV2;ASB13;OPN3;AQP3;B4GALT1;NCOR2;CCND1;EGR3;SLC2A1;TPBG;UGCG;NBL1;MUC1;GJA1;MYOF;GLA;ABHD2;CA12;RAB31;SLC39A6;DYNLT3;FOXC1;FARP1;ARL3;BHLHE40;MICB;TGM2;PTGES;TBC1D30;SLC26A2;ELF1;MYC;IGFBP4;CHPT1;TIAM1;OLFML3;SYBU;SLC1A1;CLIC3;STC2;CD44;KLF4;MLPH
R4_GSE82107_OA_vs_Healthy,HALLMARK_WNT_BETA_CATENIN_SIGNALING,1.88127404610567,41,0.000388108880374821,0.000669153242025554,WNT5B;PPARD;FZD8;TP53;NCOR2;NOTCH1;CCND2;FZD1;NCSTN;ADAM17;SKP2;MYC;HDAC5;DLL1;LEF1
R4_GSE82107_OA_vs_Healthy,HALLMARK_ESTROGEN_RESPONSE_LATE,1.499393162975,200,0.000643311890634826,0.00107218648439138,FOS;FGFR3;PRSS23;PAPSS2;CCN5;SGK1;S100A9;ID2;SNX10;HPRT1;OPN3;NCOR2;CCND1;EGR3;SERPINA3;TPBG;ZFP36;NBL1;EMP2;MYOF;GLA;ABHD2;CA12;HSPA4L;RAB31;DYNLT3;DUSP2;NAB2;FOXC1;FARP1;ARL3;BTG3;GFUS;MICB;PTGES;SLC26A2;LAMC2;KIF20A;DLG5;IGFBP4;UGDH;CHPT1;TIAM1;PDCD4;CLIC3;CD44;SLC29A1;RNASEH2A;KLF4;DNAJC12;ISG20;STIL;ITPK1;SERPINA1;XBP1;CD9;SORD;CDH1
R4_GSE82107_OA_vs_Healthy,HALLMARK_MYC_TARGETS_V1,1.4625843520223,197,0.00226711408572001,0.00365663562212905,PRDX4;YWHAE;HPRT1;CANX;TRA2B;MCM5;H2AZ1;PRPF31;NOP56;TXNL4A;BUB3;EPRS1;ORC2;FAM120A;MCM6;TYMS;NHP2;TRIM28;EIF4E;MYC;SSBP1;SNRPA1;SRM;GSPT1;ERH;SF3B3;PCNA;MAD2L1;SMARCC1;PRPS2;HSPE1;MCM2;TFDP1;HNRNPR;NME1;CAD;RANBP1;XPOT;SNRPD2;HDGF;SET;RUVBL2;CBX3;PPIA;DUT;G3BP1;PSMA4;RAN;EIF4A1;HSPD1;AP3S1;PSMC6;CDK4;CDC20;SNRPA;XPO1;EEF1B2;KPNA2;IMPDH2;C1QBP;RSL1D1;SRSF2;PGK1;POLD2;EIF3D;CCT4;TUFM;KPNB1;CCNA2;MCM4;DDX18;EIF3B;NCBP2;MRPS18B;FBL;HNRNPA3;SNRPD1;PCBP1;NAP1L1;USP1;RPS10;EIF1AX;HDAC2;RRM1
R4_GSE82107_OA_vs_Healthy,HALLMARK_ANDROGEN_RESPONSE,1.56580481184106,99,0.00302368957340519,0.00472451495844561,SGK1;B4GALT1;CCND1;STEAP4;TNFAIP8;ABHD2;CAMKK2;DNAJB9;GSR;HMGCR;CCND3;PLPP1;ITGAV;GNAI3;H1-0;SLC26A2;PGM3;AKT1;SEC24D;ELL2;ADAMTS1;SMS;ZMIZ1;ACTN1;CDC14B;TMEM50A;STK39;SORD;UBE2I;ANKH;PTPN21;APPBP2;NDRG1;MAP7;VAPA;ALDH1A3;PMEPA1;PIAS1;SPCS3;SRP19;ELOVL5;FKBP5
R4_GSE82107_OA_vs_Healthy,HALLMARK_HEME_METABOLISM,1.42769973541076,199,0.00415108527412402,0.00628952314261216,SLC10A3;LRP10;HBB;CTNS;PC;PGLS;MARCHF8;BSG;TRIM58;SLC30A1;GAPVD1;BACH1;IGSF3;HBD;AQP3;PSMD9;SLC2A1;P4HA2;SLC22A4;CTSB;SLC66A2;UCP2;HEBP1;TMEM9B;CCDC28A;ACP5;ARL2BP;CCND3;MINPP1;H1-0;SYNJ1;TRAK2;ELL2;CPOX;MFHAS1;CROCCP2;FBXO9;BMP2K;PPOX;FBXO7;CLIC2;BTG2;CDR2;KLF3;CLCN3;HDGF;GDE1;TOP1;TNS1;LAMP2;SDCBP;ACKR1;ADD1
R4_GSE82107_OA_vs_Healthy,HALLMARK_XENOBIOTIC_METABOLISM,1.3850407425382,197,0.00713485743417676,0.0104924374032011,SHMT2;SERTAD1;PC;SSR3;IGF1;PTGDS;PAPSS2;FAS;ID2;CYP2S1;COMT;PPARD;POR;GCH1;HPRT1;SLC22A1;UPP1;SLC6A6;GSTO1;CNDP2;NINJ1;LCAT;AQP9;GSR;EPHA2;TMEM176B;CDO1;DHRS1;FBP1;PTGES;ITIH4;IL1R1;TDO2;MT2A;PROS1;IGFBP4;MCCC2;UGDH;TPST1;ASL;SLC46A3;NPC1;HSD17B2;ARG2;CBR1;GSS
R4_GSE82107_OA_vs_Healthy,HALLMARK_BILE_ACID_METABOLISM,-1.50299941098885,112,0.00873022741455659,0.0124717534493666,AMACR;ABCA9;ABCA5;BBOX1;NR3C2;CAT;ALDH1A1;NR0B2;ABCA8;APOA1;SLCO1A2;ABCD1;ABCG8;SLC27A5;FADS2;HACL1;SULT2B1;NEDD4;RETSAT;PECR;ABCA2;OPTN;HSD3B1;ACSL1;KLF1;ABCD2;AR;EPHX2;LIPE;IDH2;NR1H4;PFKM;PHYH;LCK;PEX1;CYP7A1;RBP1;PAOX;HSD17B4;CYP46A1;ABCA1;LONP2;IDI1;HAO1;ALDH8A1;SERPINA6;GSTK1;PEX12;ABCA4;CYP39A1;GNPAT;PEX26;SOD1;CYP8B1
R4_GSE82107_OA_vs_Healthy,HALLMARK_APICAL_SURFACE,1.50702758837375,44,0.0174128475491036,0.024184510484866,B4GALT1;FLOT2;SULF2;RTN4RL1;THY1;EFNA5;SHROOM2;APP;NTNG1;TMEM8B;LYN;BRCA1;PLAUR;CRYBG1;SRPX;NCOA6
R4_GSE82107_OA_vs_Healthy,HALLMARK_MYOGENESIS,-1.37127415465294,198,0.0186192224430235,0.0251611114094912,MYF6;FHL1;REEP1;TGFB1;COX6A2;APOD;MAPRE3;MAPK12;SPDEF;SLN;CACNG1;ANKRD2;CASQ1;PGAM2;CD36;TNNT1;MYH7;CAV3;FST;TNNI2;TCAP;ACTN2;MEF2A;TNNC1;LDB3;DES;MYOG;MYH1;MYL1;MYOM1;NQO1;DTNA;CKMT2;ACSL1;ATP2A1;SH3BGR;SORBS1;CHRNB1;SCD;MYH8;DMD;KCNH2;SGCG;MYL2;TNNI1;ENO3;MYL7;DAPK2;RYR1;PKIA;COX7A1;LPIN1;NOS1;KLF5;BIN1;ACTN3;ACTA1;FOXO4;ACHE;MYH4;CSRP3;ERBB3;MYL4;CKM;MYBPC3;CRYAB;MYH2;MB;MYL11;PFKM;ABLIM1;CAMK2B;ADCY9;TNNT3;SVIL;LARGE1;SIRT2;AK1;SMTN;MYOM2;MYL3;ITGA7;PYGM;MYOZ1;AGL;CHRNA1;HRC
R4_GSE82107_OA_vs_Healthy,HALLMARK_NOTCH_SIGNALING,1.54929299047578,32,0.0205470578297055,0.0270356024075072,SAP30;PPARD;CCND1;NOTCH1;FZD1;PRKCA;ARRB1;MAML2;FZD7;DLL1;PSENEN;ST3GAL6;FBXW11;JAG1;LFNG
R4_GSE82107_OA_vs_Healthy,HALLMARK_COAGULATION,1.31956151387798,138,0.033725970693286,0.0432384239657512,C1R;CTSH;DUSP14;PRSS23;CTSO;MMP2;TIMP1;CSRP1;CRIP2;CTSK;PLAU;GNB2;BMP1;PEF1;CTSB;ARF4;SERPING1;C2;CLU;MMP1;THBD;MMP3;MST1;LRP1;CPQ;C1QA;PROS1;CFI;MMP9;CAPN5;FYN;CFH;COMP;DUSP6;MMP11;SERPINA1;PF4;ADAM9;LTA4H;CD9;USP11;CAPN2;CFB;C1S;HTRA1;GNG12;LAMP2
R4_GSE82107_OA_vs_Healthy,HALLMARK_APICAL_JUNCTION,1.21913427219631,198,0.0461090137919876,0.0576362672399846,CERCAM;GNAI2;TSPAN4;CD99;MPZL1;MMP2;CDH3;RAC2;ICAM2;B4GALT1;SHC1;BMP1;JAM3;IKBKG;TRAF1;THBS3;THY1;CAP1;RSU1;ITGA10;SDC3;PIK3R3;SHROOM2;ACTN4;CDH11;TUBG1;TMEM8B;LAMC2;GTF2F1;FYB1;RRAS;VCAN;PTEN;ADAMTS5;MMP9;PFN1;BAIAP2;SIRPA;ARPC2;MYH9;ACTN1;ADAM9;CDH1;MPZL2;MAPK11;NLGN2;COL16A1;EVL;DLG1
R4_GSE82107_OA_vs_Healthy,HALLMARK_MYC_TARGETS_V2,1.33844932087377,58,0.0576159683888606,0.0702633760839763,MAP3K6;PPAN;PUS1;NOC4L;MCM5;SLC19A1;FARSA;NOP56;NIP7;DUSP2;GRWD1;MYC;SRM;HSPE1;PRMT3;SORD;WDR43;CBX3;MRTO4
