tf,EC,FC,HomC,HTC,preHTC,ProC,RegC
CEBPD,0.024137852741649,0.0419814628613859,-0.0263935758561192,0.0480467947508638,0.149599639615312,0.0380705099184771,0.080205249583736
CEBPE,-0.095504621864253,-0.0847820762176282,-0.0434047276954698,-0.0411163027703833,0.000635369971540445,-0.0974156130252322,-0.144240311363683
CEBPG,0.120242357701651,-0.293358270970416,0.157547345745036,0.0940734504405189,0.179291360979141,0.199454811217627,0.0810717592153997
CEBPZ,0.108525022359834,0.0146423150955566,-0.0311169041065606,0.178618227067736,0.105517251635902,0.0754645836362515,0.111284993436861
CENPB,0.0902277008300701,-0.0298989930622554,0.0864853054129681,0.042525282026189,0.146488618572773,0.0907124118802368,0.0140682031489142
CIC,0.148552581695859,0.0972741212641869,0.108694807129465,-0.0467763049090902,0.288869031458494,0.193271844071741,0.213748359784913
CLOCK,0.134309941570423,0.00194548242528374,0.162757645851784,0.196296701832889,0.226142460162239,0.259626099302387,0.103369008672759
CREB1,0.076730626878846,0.195060211587659,0.0416719444030877,0.0720054633784328,-0.00116346335540714,0.10297509138335,0.0432667825436206
CREB3,0.0535514437049358,-0.107820683885462,0.0507481437862889,0.285730756903329,0.11320264390102,-0.0178731985806245,0.0250002004696778
CREB3L1,0.211681061442398,0.178370020254962,0.20918130030062,-0.0629795663508565,0.120068833132993,0.197907016068881,-0.00176935676401007
CREB3L2,0.211822210406104,0.0740307259726391,0.121039394308987,0.214631495994976,0.306308303647421,0.271042353542218,0.158822829906875
CREB3L3,-0.203758188745005,-0.149699752934991,-0.223139168476497,-0.315945534277831,-0.217581788465874,-0.163853762771663,-0.180798632242811
CREB3L4,-0.176291310095397,0.195060211587659,-0.0874383362237782,0.0390510041176423,0.185320305206405,-0.134127677130416,-0.138314503560048
CREB5,-0.0210962502821298,-0.240625457864041,-0.115255483181311,0.00456111874475585,-0.117003648450642,0.0834979235288993,-0.118927049349662
CREBL2,0.133087307669721,0.0294894178148272,0.16323565503589,0.139293254761465,0.00953640102334343,0.116087569530624,0.0566976818344079
CREBZF,0.191700006254798,-0.0576477160755129,0.197882358211329,0.158633602495004,-0.000940133004704512,0.119619792648908,0.166565512744644
CREM,0.0821112411461423,-0.148061451945278,0.162841297459003,0.19780202155063,0.0465775438845306,0.184801871358301,0.0633949627294602
CRX,0.203984894482801,0.0745426950319243,0.121230597982629,0.0616247786048895,-0.0400268453444889,-0.00988855270762823,0.0212099196292392
CSRNP1,0.181446401437443,0.188507007628809,0.135896517262462,0.0302238092928079,0.0368553593161703,0.205189852050212,0.0894126132182528
CSRNP2,0.16205517543896,0.0520160564233758,0.221331696249099,0.124565206643085,-0.0193024714684793,0.302183792465509,0.156737616406162
CSRNP3,0.046327810357074,-0.0355306527143925,0.0955973554849771,-0.0223539978084569,0.0439975419509769,0.155086785872096,-0.106306755843335
CTCF,-0.0277801268386141,0.0126968326702728,0.0105774469770321,-0.135036210599693,0.0162207076771243,0.0235322650090537,0.00358343660578342
CTCFL,0.313268296819417,-0.0167925851445544,0.088280827410764,0.0878655119245541,0.355145482565044,0.199954511593992,0.26200176549914
CUX1,0.0966696922210978,0.217689244008065,0.0710874345699732,-0.0463608366669936,0.146683666913998,0.183487279496441,0.188734183353434
CUX2,0.00744186226241801,0.160041527932552,0.129371691899424,0.0756423158164956,-0.0815877458927124,-0.00693141769492892,-0.0895272161050213
CXXC1,-0.0157629485166343,0.0167925851445544,-0.0792135906997648,-0.0808266369243963,0.130284977625506,-0.0795894951081865,0.0285780466907408
CXXC4,0.202101659775704,0.0435173700392415,0.186272710152369,0.214547198090783,0.163395408790156,0.2836389977524,0.0227780225433144
DBP,0.175321600943905,0.285473947457424,0.176177753695543,0.183910931195314,0.211633789300217,0.163265327811295,0.210218031833973
DDIT3,0.0360014625682004,0.111814042547886,0.0679654370862849,0.0430069843358662,0.0372990942924572,0.0719492274223651,-0.0363682477986335
DEAF1,0.0484702781469537,-0.176936506888963,0.021957053116141,0.144001894838559,0.0539069729269131,0.125105056627677,0.00365611160714877
DLX1,0.00545887703069184,0.230078895242766,-0.0536610122519311,0.00530775732475549,0.0194258395443041,0.0624230931561801,-0.0648372819873263
DLX2,0.111636805030358,-0.0730067878540687,0.195794055588268,0.100901580680193,0.0376155602260948,0.20483315368939,0.0382885449500946
DLX3,0.12190164656689,0.0554974460265151,0.195151730747127,0.229714799566743,0.159495904828215,0.21889399187,0.169816321459563
DLX4,-0.123442457042203,-0.0363498032092488,-0.244114808986522,-0.226077947128681,-0.106810909759077,-0.221109129757947,-0.0976472499114182
DLX5,0.0950403679403327,0.102905780916324,-0.0409758435287343,-0.000930287585564065,-0.044731898955689,0.0578766557430439,-0.0284969861122949
DLX6,0.099488728786729,0.0614362871142233,0.184265071579126,0.223338265242392,0.153297756164938,0.178098670213306,0.0893203718703661
DMBX1,-0.0924042730483312,0.0628698004802219,-0.204628262822016,-0.134692997704048,0.0369992074678238,0.0282833053059672,0.00966857037395075
DMRT1,-0.202892764232899,-0.129835353434725,-0.197410324142025,-0.253173702048022,-0.324184484120693,-0.202135475666943,-0.167390094490905
DMRT2,-0.089679072944605,-0.0437221576629556,-0.0116798556578752,-0.150408535557266,-0.162977517719081,0.0340498799163381,-0.0470347018451776
DMRT3,0.177358995552702,-0.00614362871142233,0.145223671467319,0.196350893342727,0.0397688939132188,0.180786228093115,0.0229317581231257
DMRTA1,-0.00470108846018231,0.179393958373532,-0.0536520495797291,0.0832110633572984,0.0305777284538436,0.0193475126936913,-0.0967583787408728
DMRTB1,-0.176745510112685,-0.116012188834025,-0.217403058267233,-0.327181240651051,-0.295002814169167,-0.209172054844071,-0.153836206736269
DMRTC2,-0.199828688335024,-0.114169100220598,-0.198551571069076,-0.256924958784633,-0.300077484386989,-0.204071502954297,-0.173279564793858
DMTF1,0.141802664772277,-0.0850892576531993,0.180901081945985,0.106531476424545,-0.025353846254985,0.109372781555651,0.0518983365519351
DNMT1,-0.0184039717942399,0.0117752883635595,-0.154443273605751,-0.0309824904305495,-0.00811547385751929,0.0155748995205611,0.0432695777359808
DUX4,0.121359327014999,0.112837980666457,0.250884614056414,0.0254971053791005,0.0561773356187721,0.0362271772709419,0.0218639946415273
DUXA,0.147075643097977,0.0650200705292197,0.209166362513617,0.29597295226284,-0.00622984401872658,0.0624025595334355,-0.0123827021557103
E2F1,0.143332632799261,0.170792878177541,0.148462183689633,0.0179343791171687,0.0434045949936528,0.136809221592135,0.0297883649827098
E2F2,-0.153512508967976,0.0476131225135231,0.0269791371066483,0.0260209566408745,-0.140125166440307,-0.0437894171903336,-0.0332823554329666
E2F3,-0.0446363884176953,-0.0193524304409803,0.0984176096711989,0.0223961467605537,0.0377286882640053,-0.00682126947577719,-0.0660811425876177
E2F4,-0.00352123294652478,-0.0140279522244143,0.127411854244591,0.11024660548793,0.064422029002353,0.103712981783553,0.0326813890755225
E2F5,0.0467254325076249,-0.0400359804361022,0.0292825438625562,0.013779696696203,0.0618269108223543,0.0334869653156666,0.00907878478594739
E2F6,-0.294265230471124,0.0139255584125573,-0.304170687854563,-0.358335337529423,-0.260316392407419,-0.377004940366183,-0.0932420267517344
E2F7,0.0428438360057174,0.142327398481284,-0.0115812662636534,0.0192831455842648,0.0673721351633811,0.152773379932441,0.0177075436019017
E2F8,0.0703377222084366,-0.116728945517024,0.211589271565551,-0.191576019198052,0.0777813775137065,0.0628317122487989,-0.0252098398966932
E4F1,0.00580307548129269,0.0798671732484903,0.00741362368973454,0.0690429941739181,0.218235200408978,-0.0219013086881919,-0.0257716735610945
EBF1,0.168070565772083,-0.0986052408183284,0.164197648518902,0.0604626717827932,-0.00185344686249059,0.185344399004962,0.120886479194167
EBF2,0.220668465430309,-0.0938951254729046,0.114517556503349,0.126648569132439,0.117240144564378,0.213787719899604,-0.0242371129553417
EBF3,0.162530074675785,-0.110278135370031,0.182245482776281,0.0828979568560082,0.0410991236003733,0.113854391388408,-0.0185041734245603
EBF4,0.111165848502016,0.124408481406302,0.0510917128873646,0.0535382010811837,0.279434543193441,0.238455347577704,0.174403232122661
EGR1,0.156178568444451,0.015768647025984,0.0832796563220613,0.122861184722602,0.016741486748195,0.175984587083009,-0.0161422358801866
EGR2,0.0542950385249051,-0.0650200705292197,-0.0552205172150749,0.0593427139127938,0.0748215189356171,0.013626992065762,0.0519151077060963
EGR3,0.148297685592407,0.155126624963414,0.061162768884985,0.0620583106835989,0.178866643216123,0.191861770864118,0.100554249966032
EGR4,0.0414433859524136,0.115807401210311,0.0380121865872808,0.116039075761799,0.155080985624587,-0.0390163765833366,0.0819187025005419
EHF,-0.0171255485684974,0.121643848486162,0.0968909678394623,0.048697092868928,0.022178946880695,-0.0200098686959406,0.103972770222563
ELF1,0.14666402433231,-0.0246769086575464,0.164944537869067,0.16940567039516,0.0610930414384953,0.135856021490581,0.026621412038597
ELF2,0.180695512606779,-0.0656344334003619,0.169664878562107,0.167256073838225,-0.0536573110501451,0.0770342324263471,0.135932999669153
ELF3,0.0802033645110249,-0.214617429652353,0.13030978492323,-0.0165073360247501,0.154908367842603,0.0851708271076538,-0.0181072561094111
ELF4,0.158703873228069,-0.0807887175552037,0.0313768216004179,0.0988242394697101,0.0842784377599113,0.0386029174224995,0.134705910223022
ELF5,-0.0112619525119845,0.0590812294415114,0.0337758301931468,0.0643102689813398,-0.0457320093253202,-0.0517080621330792,-0.019194585937531
ELK1,0.0259662838008258,0.113042768290171,0.0260739072142487,-0.0182053366663621,-0.0167517267861093,0.0835790313387408,0.0808397582495026
ELK3,-0.211058704908293,0.0673751282019316,-0.173100569572865,-0.224681010430617,-0.125666720526151,-0.189494390830392,-0.0885824410872718
ELK4,0.0477402856712522,0.0345067145958221,0.133276429422085,-0.0394785149174809,-0.039489974785267,0.0760242715247774,0.0348392775776011
EMX1,0.215878468893826,0.079048022753634,0.153508168139345,0.0751425496702055,0.114457779976803,0.108949642258377,-0.0297045092119036
EMX2,0.248279844345833,0.112837980666457,0.155778711763846,0.0885278526003603,0.198025754153802,0.203599082962436,0.0181519791871744
EN1,0.112194698280759,0.117036126952595,0.0846867958577716,0.0138880797158804,-0.0248852426151919,0.0369008267657007,-0.000969931748991301
EN2,0.13503638560849,0.100755510867326,0.163740552236601,0.0773644015735915,0.0804374483003379,0.147298236096311,0.130555049568117
EOMES,0.0473870189911395,-0.0573405346399418,0.19571040398105,-0.0886542994566505,0.0118174913739698,0.0959772327519685,0.00403905296049692
EPAS1,0.0881487106467732,0.22649511182777,0.0900643991789572,0.17676969445435,0.137703641283999,0.129541639159129,-0.00619135107785513
ERF,-0.133260786842991,-0.174991024463679,-0.160672330786125,-0.168050882649193,-0.196636034722574,-0.0194918347278395,-0.0347498314220745
ERG,-0.0387952657995378,-0.180110715056531,0.0450448967084314,-0.111956648687284,-0.0518297080928668,-0.017725209828129,0.0823295957774922
ESR1,0.155888385100073,0.0167925851445544,0.0549695623934196,0.187198549458861,0.0353135021787867,0.195553862902343,-0.0396162613211922
ESR2,-0.00571791297805124,0.164342068030547,-0.0609536398669389,-0.0186990815337813,-0.105348534820742,0.137069558594791,-0.153883725006392
ESRRA,0.257300169949581,-0.293153483346702,0.0979007622408849,0.320774599932344,0.187899331898253,0.151590643262349,0.135264948695064
ESRRB,0.0102370454417246,-0.0783312660706347,-0.0151424346852386,0.0417184306574798,0.0363916318849079,0.0505505524852158,-0.0397448401697617
ESRRG,-0.0118955457652669,-0.139972340808572,0.0210548107811421,0.113287351317768,0.00183686775348646,0.0801896635672663,-0.0657065868113502
ESX1,0.16503586305241,0.35479455808464,0.174510696665976,0.137185807156627,0.0778764635800537,0.0920249503798225,0.126843034113764
ETS1,0.0873934848367778,-0.0282606920725427,0.172658411077567,-0.0624436725313407,-0.00473431086238387,0.113466305918534,0.0498382797824637
ETS2,0.0661757991333593,0.152259598231417,0.0962904688019299,-0.0647317585023073,-0.0884822171341632,0.0545769025679765,0.0918919488417551
ETV1,0.0487571101891211,-0.0433125824155275,0.128051191528332,0.114202585706154,0.0124782176298695,0.126388554717952,-0.118197504143649
ETV2,-0.0210022166848007,0.156867319764984,-0.0629582908827809,0.147981960172267,0.162934607084012,-0.0893309390757226,-0.0157816560657201
ETV3,-0.187156823269376,-0.0799695670603474,-0.26370123530524,-0.197603319347888,-0.0751599278076424,-0.0650777972395973,-0.150912435527494
ETV4,0.130587433355821,-0.107923077697319,0.062563933305894,-0.0467100708415096,0.0181799682647294,0.210405392227356,0.0664668791333261
ETV5,0.0856746610734395,0.0642009200343634,0.0875219878309967,0.303547721082514,0.275297080255205,0.0793674386450764,0.108951007816089
ETV6,-0.217032499666917,0.181237046986959,-0.188704581876505,-0.104725092763256,-0.0921798460629361,-0.182145993925013,-0.0915090074884069
ETV7,-0.0833133729627311,0.214105460593068,0.115781293283827,0.0657132269582746,0.112872036962644,-0.0594675714995536,0.11521503389531
EVX1,0.10654262853438,0.127377901950156,0.109603024579265,0.0654783970823069,0.00544331158273675,0.0595545460587507,-0.0424198392584783
EVX2,0.121976360892651,-0.0562142027095143,0.0985849128856358,0.185205506152571,0.0358064868612329,0.095076833394615,-0.0421319344453772
FEV,-0.0995222418088379,-0.0423910381088141,-0.10808534541973,-0.161650263209357,-0.201586849243718,0.0833222143856986,-0.0274543793619382
FEZF1,0.103862375307365,0.0536543574130884,0.129299990521808,0.148969449907105,-0.00702612887177765,0.19092235762355,0.0533238846556399
FEZF2,-0.202300569418692,-0.0883658596326245,-0.148728076298291,-0.255232979421892,-0.294227497012798,-0.136632045761595,-0.150171709552039
FIGLA,-0.00898602403994172,-0.104851263341608,-0.0529559487053756,0.111258180338252,0.117880390744449,0.00329623312545404,-0.0735610773435276
FIZ1,-0.0141458466321677,-0.0775121155757784,0.117532001920613,-0.0513344130144106,-0.164928976373038,0.151830153304792,-0.031314540011382
FLI1,0.03617494174147,0.165468399960975,0.15144376597549,0.100967814747774,-0.108812105740045,0.108915028437179,-0.0178109657192293
FOS,0.0957587294260082,-0.0531423883538032,0.0342568269346529,-0.0717585909447233,0.000735332246418259,0.0337288220578519,-0.0185013782322001
FOSB,0.108313693185124,-0.0244721210338323,0.147165583777747,0.0379972803152235,0.0343036393920942,0.237810005148586,0.0169947695500493
FOSL1,-0.0209182369941043,0.113657131161313,0.00391220641616255,-0.0338787255674836,-0.0984501626124669,0.153695632931145,0.0152841118256036
FOSL2,0.12740724469311,0.0311277188045398,-0.0275139098813662,-0.0309463627573237,-0.0514186437137351,0.169550083058501,-0.00574412030022226
FOXA1,0.00390919546129137,-0.00767953588927792,-0.0484746126043876,-0.104544454397127,0.014307283449707,0.0407392942003478,-0.0185377157328827
FOXA2,0.0873059567084463,-0.320083055865104,0.142490056445716,-0.0680253980447251,0.0312599100272781,0.110045551038007,-0.150205251860362
FOXA3,0.0836418005793983,-0.15942716506141,0.159701374630911,0.0183558686381363,0.0418885817614815,0.033281482419486,-0.196669734464057
FOXB1,0.15423836159977,0.167413882386259,0.200553234527518,0.22669813885239,0.0468818192968416,0.14967705629128,0.0721774571252259
FOXC1,0.218730032804445,0.0909257049290505,0.181065397603021,0.241950038232544,0.135178252885988,0.298307337828784,0.116785932001745
FOXC2,0.217820055686476,0.0156662532141269,0.0957019199940001,0.141370595971948,0.118344605796564,0.240916008926184,0.0544112144837598
FOXD1,0.148830739779363,-0.12379411853516,0.165001301459679,0.115165990325509,-0.0583706542158473,0.125886507641845,-0.091033824787172
FOXD2,0.12416416983009,0.0882634658207675,0.0583634276005678,0.0794297002263324,0.165649679993864,0.182923778220834,-0.0740278744676819
FOXD3,0.144777832593851,0.110380529181888,-0.0892547711233787,0.0770211886779465,0.106801157342015,0.100208919062176,-0.0771752610652732
FOXE1,-0.0662359254377311,-0.133316743037865,-0.216202060192168,-0.199445830682403,-0.104635145512712,-0.157280950131097,-0.179392650485627
FOXF1,0.213378397444502,0.0879562843851964,0.0648822778488051,0.178244907777736,0.0864010513332924,0.263406192580946,0.0647674021783211
FOXF2,0.201175714688378,-0.0846796824057712,0.174952855161273,0.193719594476116,0.0516034520170458,0.259808995213548,-0.00708301744076068
FOXG1,0.108502351786055,-0.105568020024607,0.130253021332618,0.0624436725313407,-0.0144413791842992,0.0468176865389698,-0.125859126402972
FOXH1,0.0986189672952909,-0.176731719265249,0.237270314981613,-0.00825818397152825,-0.0167897612126482,0.13747143092565,0.0857369352645826
FOXI1,0.0615364140609422,0.120210335120164,0.0718163985757339,0.091821492142778,0.0751784574000588,0.202136649016814,0.069186601299806
FOXJ1,-0.090978983931582,0.00655320395885049,-0.0513217548072153,-0.0281344255245831,0.0785176850018308,-0.0700162801784228,0.0021942260027613
FOXJ2,0.151180002629197,-0.0644057076580774,0.237787162411927,0.161879071806454,0.023184908700563,0.110038364270046,-0.0339280448681741
FOXJ3,0.234855316230704,-0.0358378341499636,0.283180109557535,0.220490200336425,0.00568956011353332,0.216863803255488,0.156388217361136
FOXK1,-0.0162626868169053,-0.100550723243612,0.165700389891433,-0.0180969536466848,-0.143566306800369,0.0167315291560212,0.0354262679732442
FOXK2,0.125763529526381,-0.0318444754875391,0.26143367923814,0.0976741752053558,0.113372335957886,0.244396751318872,0.0652341993024755
FOXL1,0.171330200010734,-0.0576477160755129,0.0905394208056619,0.079170785234881,0.241485937924704,0.27031370327225,0.0554594116188369
FOXL2,0.078918632951709,0.157481682636126,0.0293393074531687,0.00760788585346405,-0.166941387633627,0.105080814395815,-0.0537571394714718
FOXM1,0.103258746638556,0.142736973728712,0.117095818540117,-0.0783940402605265,0.00779705744046947,0.171646565940731,-0.054195984672024
FOXN1,-0.134648028822875,-0.044746095781526,-0.126506624352192,-0.243696209105124,-0.0521515378558881,-0.153946876472299,-0.136274013137098
FOXN2,0.212532292203964,-0.163932492783119,0.272989551263888,0.147530364256945,-0.0496934411356,0.18907169153932,0.0442674614085742
FOXN3,-0.228748849331613,0.0548830831553728,-0.191363507963091,-0.218141901576749,-0.216875713470639,-0.224944077142981,0.00898654343806061
FOXN4,-0.154697292867238,-0.156048169270127,-0.0727664418291434,-0.278709945739784,-0.136785451217682,-0.00964669596544288,-0.0322425438749702
FOXO1,0.0198533114327379,-0.155638594022699,0.0383796561475619,0.0446929424197364,-0.0572647301211015,-0.0124065615310595,0.00412290873130308
FOXO3,0.0704079024194411,-0.112121223983458,0.12082727773354,0.157158389171617,0.0145267128335851,0.115089928802701,-0.0420424882898506
FOXO4,0.0616635664095319,-0.00839629257227719,0.1220073629068,0.049720710276992,-0.0950611976836825,0.0535949553945799,-0.145584798888942
FOXO6,0.150142873162638,0.223423297472059,-0.00580930536558082,0.0674232701576286,0.33442208393074,0.210182895758044,0.0359797160605649
FOXP1,-0.210386670247298,0.116626551705167,-0.265227877136977,-0.282316691783492,0.00559739977230451,-0.222675551835897,-0.060289504017272
FOXP2,-0.0882983364337182,0.10167705517404,-0.271480834776555,-0.0257259139761972,-0.155284811141167,-0.188578151249779,0.010719562701388
FOXP3,0.00965155323193969,-0.052630419294518,0.0892398333363754,-0.0576627771077946,0.0763297302341394,-0.0422906093987071,-0.059079185725303
FOXP4,-0.12813664576254,-0.107513502449891,-0.0659309104964363,-0.175426949266125,-0.298497105202213,-0.214349461150404,-0.246169795970936
FOXQ1,0.217216624153092,0.031537294051968,0.291542282721979,0.0950428763387442,0.0384450032971541,0.186602816741742,0.124945098501185
FOXS1,-0.165530081560804,-0.0255984529642597,-0.0180523155934801,-0.041164473001351,-0.280896430510922,-0.24316766732887,-0.0486894557224192
GABPA,0.121208518415509,-0.241956577418183,0.000584067471828774,0.0367689394255467,0.118013023616482,0.00954886791993794,0.0332516083170044
GATA1,-0.110130296118851,-0.255370166771455,-0.172293929074687,-0.152257068170652,-0.135110961208265,-0.14389390811398,0.0443624979488212
GATA2,-0.0189916324936908,-0.22925974474791,0.0761423816918877,-0.0688683770866602,-0.0243771416863008,0.0621722896212275,-0.058984149185056
GATA3,0.100731864771545,0.118879215566022,0.218852023606552,0.0313257033261945,0.0510894996379179,0.144598064705388,0.0366086343416112
GATA4,-0.0796176751658158,0.190042914806664,-0.103950565977219,-0.140991255403077,-0.163640194458393,-0.0350186269036846,-0.104618459657771
GATA5,0.0297715888935796,-0.111302073488601,-0.157185851299556,0.0768465715906885,0.0651914947084856,0.0189611872486239,-0.163071522294388
GATA6,0.12784784236613,-0.15942716506141,0.124388446155125,0.0536285202642482,0.00522632030312394,0.131264703444874,-0.0596885376598278
GATAD2A,-0.120418005364587,-0.0398311928123881,-0.123357738851898,-0.116002948088573,-0.190760203443171,-0.0331908411419417,-0.153643338463415
GATAD2B,-0.209246438953898,-0.0627674066683648,-0.28229579256694,-0.268780856881563,-0.058688583012044,-0.130465065507704,-0.122683787881779
GBX1,0.0590927233429307,0.165366006149118,0.119683043249087,0.203100746957079,-0.00529897581023025,0.0656146048056364,0.0278540918694476
GBX2,0.0338122736827924,0.196903300201086,0.127788286477074,0.140238595544206,0.0848977162433007,0.0633033988969906,0.0999896211092704
GCM1,0.191953325274856,0.205504380397077,0.153367752941514,0.149511365005492,0.14651836344481,0.235001298894583,0.0147781820084064
GCM2,0.114002824391246,0.0961477893337595,0.266261571997605,0.0773824654102044,0.0928249684515378,0.231866401376409,0.00829333573272965
GFI1,-0.0802287949807429,0.0926663997306202,-0.0595285749868247,0.0205596567049094,-0.0525684536852565,-0.238129449650999,0.0993187749428211
GFI1B,0.0891249252672631,0.165161218525404,0.107180115527331,0.195008148154502,0.14148855434547,0.123908239759131,0.0610721578781295
GLI1,-0.0554731198197451,0.0583644727585122,-0.141363747305668,0.0719151441953683,-0.00377954923208748,0.0194988748270663,-0.0364213564534774
GLI2,0.0539831702838681,-0.111199679676744,0.184608640680202,0.019602273364426,0.138284397719996,0.0319462102661473,-0.0596074770813818
GLI3,0.0172726115949282,0.143965699470997,0.169139068459591,0.0412186645111897,-0.0242601126815658,0.0182966312153662,0.0195831176755996
GLI4,0.0296393110239615,0.193114729162375,0.00606324774463681,0.107524987438254,0.166422559045968,-0.0369828145879455,0.039395441124736
GLIS1,0.218394508312508,0.166492338079545,0.0704451097288316,0.102388836561321,0.24069550452189,0.1718753691656,0.0853092708334712
GLIS2,0.209814386110932,-0.0126968326702728,0.0171620234880838,0.164112966267582,0.305626122073987,0.338991777922657,0.155798431773133
GLIS3,0.223244631153363,0.0997315727487559,0.107523684628407,0.288934077262682,0.112808158630892,0.269955391555356,0.19181169014202
GLYR1,0.194758956631644,0.089594585374909,0.254852090284489,0.201414788873209,0.127461165265421,0.129781589207774,0.168860365672373
GMEB1,0.151118299241431,0.155536200210842,0.182042328873036,0.193069296358051,0.0556653337230565,0.00904212744434643,0.132343972678649
GMEB2,0.220726423245015,-0.104134506658609,0.167427198069014,0.0206800822823287,0.139610238819473,0.175352298171207,0.2584574615864
GRHL1,0.110553940145392,-0.0414694938021007,0.224767387259856,0.188396783954183,0.0559247480168857,0.0717094240424542,-0.017154095514581
GRHL2,0.113743591308463,-0.0464867905830957,-0.0784368257755936,0.262307982095276,0.192810161509446,0.0459247672870448,-0.129657792820491
GRHL3,-0.000752860184905281,-0.106284776707606,-0.12391342452842,-0.145176044218397,0.0459543644343167,-0.143793293362531,-0.18010821972984
GSC,0.14313451169797,-0.0399335866242452,0.136010044443687,0.0239496367092626,0.23150677716678,0.10750583524196,0.109563154942974
GSC2,0.190335237713269,0.108332652944747,0.164878811606252,0.109963605380995,0.217914833508516,0.126387674705549,0.158378394321603
GSX1,0.223750480651783,0.0587740480059403,0.128762230189689,0.171910522405481,0.132261792563821,0.202494227390039,0.0213748359784913
GSX2,0.221662816509822,0.0112633193042743,0.0911817456468036,0.14482078876501,0.0514659429364822,0.217868630751372,0.124710302342928
GTF2B,0.225161773153416,-0.108742228192175,0.213474420285366,0.184380590947249,0.092568479882827,0.273588376093823,0.06774428204194
GTF3A,-0.0860541467649668,0.140074734620429,-0.0666240238133891,0.0509550724455398,0.0831500831059246,-0.209430191815718,0.0804120938183912
GZF1,-0.0637827722193595,-0.102189024233325,-0.14522964658212,-0.0736673363468191,-0.0362516847000789,-0.0844814840583687,-0.119463726282822
HAND1,-0.110281696124613,-0.0397287990005311,-0.250424530216713,-0.195411573838857,-0.137947939331383,-0.00872884302875642,-0.13208681498151
HAND2,0.160674833198921,0.114066706408741,0.045328714661494,0.179623780639187,0.204390669148827,0.24328793569066,0.0731781359901794
HBP1,-0.102231868214055,0.103110568540038,-0.137500835586616,-0.0899609169716499,0.0255635232218019,-0.0974824939678862,-0.0141911916127632
HDX,0.202243794416531,0.0147447089074136,0.157726599189075,0.11685796968825,-0.0658468571350016,0.158051400990223,0.0906201363178616
HES1,-0.14697746965674,0.0969669398286158,-0.197051817253946,-0.107302200120029,-0.0926230934183699,-0.154262360918897,-0.204703117307288
HES2,-0.0844226539945357,0.0846796824057712,0.180446973221085,0.0924657689819713,-0.144686371899854,0.106609982615357,0.0727029532889445
HES4,-0.0338337614440269,0.0672727343900746,0.0566127189637818,-0.139768935792271,-0.224317782930079,-0.11940272292275,-0.156055589470272
HES5,-0.0430186951269562,-0.120824697991306,0.0646761363881597,0.0433381546737693,-0.117514187483799,-0.140990747195352,-0.00706065590187904
HES6,-0.0502058584213465,0.158608014566553,-0.0917404188807267,0.137649445629691,0.206796102816984,-0.0927094533608892,0.0327065458067643
HES7,-0.10553092953754,-0.104748869529751,0.125807535920438,-0.149156109552105,-0.154600679084321,-0.0623477054269605,-0.0557780635479003
HESX1,0.0419314932626585,0.143044155164283,0.156633153180434,0.06187767231747,0.0100430390896754,-0.0125208164747602,0.105116003897887
HEY1,0.0589119501589668,-0.0612314994905092,-0.0790492750427286,0.209543515349011,0.245410798171004,0.136083944703047,0.0143029993071714
HEY2,0.11909069255365,-0.00563165965213714,-0.0446714520333491,0.0539115203711835,0.170929638590825,0.143164964506544,0.00355268948982116
HEYL,0.142840188509684,-0.00706517301813568,0.0663163054011213,0.192599636606116,0.288111756273688,0.309881994301217,0.102661825005627
HHEX,-0.0171426993504002,0.0431077947918134,-0.00237062679742267,0.0508105617526366,0.0475518103489495,-0.0336717679203685,0.146222102747069
HIC1,-0.102667340366046,-0.158403226942839,-0.0438379235185653,0.0363895988566759,-0.00878302680536186,-0.123996534336933,-0.0239771600658426
HIC2,-0.107007276729149,-0.0139255584125573,-0.178517011140259,-0.0865890008039096,-0.275913433013476,-0.163647546531813,0.0159661387614937
HIF1A,0.0728468618872726,0.152259598231417,0.0592298192467589,0.164588647298388,0.296216990093293,0.0851702404327183,0.0165335628106154
HIF3A,0.114525233265297,0.100345935619898,0.0868199118418419,0.181092972683702,0.146279429226809,0.201125368096639,0.0816112313409193
HINFP,0.0773979302896615,0.272777114787152,0.0790582377149306,0.00318826716217587,0.112110860811013,0.0800473948953925,0.0124302204258338
HIVEP1,0.205106595046328,-0.136490951205433,0.255533253371839,0.206466641845948,0.048172551694898,0.225738435005732,0.167448793530469
HIVEP2,0.248272353199715,0.0701397611220716,0.23770948591951,0.251379360944475,0.119833799881817,0.254685416332553,0.175851141765247
HIVEP3,0.179897311274315,-0.000614362871142233,0.253588353504011,0.0745223579464961,0.304224699742285,0.143918108455071,0.223654521509481
HLF,0.260254441416192,0.0187380675698381,0.226075937401345,0.113582393982445,0.190467630931333,0.228666529609121,0.0644180031332954
HLX,0.0480720645901303,-0.047510728701666,-0.0597078284308643,-0.0467281346781225,0.111747095654628,0.114975673859001,0.0221994177247519
HMBOX1,-0.0113189246495697,-0.0569309593925136,-0.170913677555583,-0.103845986048095,0.0260062829563826,-0.078113420970313,0.00256878177902883
HMG20A,0.177460126025301,0.0239601519745471,0.15978801379553,0.104044688250837,0.0607102590688412,0.0487824608981663,0.151591667271024
HMG20B,-0.0599289718122599,0.13208801729558,-0.0902526152951987,0.0859206388492325,0.283917241695644,-0.0266548423535815,-0.0410026767318542
