fold_donor,state,gene,fold_change
OA7,HTC,FAM66C,13.5998200302262
OA7,HTC,ZBTB20-AS4,13.530589693438
OA7,HTC,EVI5L,13.3082741645479
OA7,HTC,DLX6-AS1,13.1065016154732
OA7,HTC,BHLHE41,12.4128138966125
OA7,HTC,LOC101928002,12.2135467984241
OA7,HTC,KLKB1,12.0875429196329
OA7,HTC,LOC389705,11.8292052632787
OA7,HTC,RANBP3L,11.8272875313906
OA7,HTC,GNB3,11.6655318293653
OA7,HTC,RMRP,11.6050940792817
OA7,HTC,NRG2,11.3677157842522
OA7,HTC,COL10A1,11.2244870337345
OA7,HTC,WNK4,11.1945912745224
OA7,HTC,SLC28A2,11.1406786316878
OA7,HTC,RELN,11.0192922411779
OA7,HTC,RNU6-2,10.9619601411072
OA7,HTC,ZNF214,10.9083486218869
OA7,HTC,DPY19L2,10.8014391154617
OA7,HTC,GPD1,10.4254141808304
OA7,HTC,FLJ36777,10.3750598462825
OA7,HTC,CDH3,10.0207585673102
OA7,HTC,PARD6B,9.95904555457448
OA7,HTC,ZNF385C,9.92285652327699
OA7,HTC,ALX4,9.90069434463877
OA7,HTC,NCAPG2,9.81632255575951
OA7,HTC,ERI2,9.23853790454236
OA7,HTC,LINC00693,9.15222408257802
OA7,HTC,CCBL1,8.97607797886622
OA7,HTC,JPH1,8.89284313469181
OA7,HTC,TUBA8,8.87833308028271
OA7,HTC,RNF208,8.80731739779223
OA7,HTC,FLJ41200,8.7191951892215
OA7,HTC,LOC100507053,8.54825082397279
OA7,HTC,PYCARD-AS1,8.53645872647273
OA7,HTC,ANGEL1,8.47724853566491
OA7,HTC,RMI1,8.40294589880895
OA7,HTC,FRS3,8.35387437137682
OA7,HTC,TMEM144,8.33798917530147
OA7,HTC,FAM21EP,8.28257317905456
OA7,HTC,C2orf72,8.25726099925365
OA7,HTC,GFRA1,8.15058849321238
OA7,HTC,TNFRSF8,8.06042513062115
OA7,HTC,SDHAP3,8.04813890292624
OA7,HTC,LOC100507140,8.0132784642386
OA7,HTC,FIGN,7.98622892010113
OA7,HTC,LINC00324,7.87288090603367
OA7,HTC,LOC101927021,7.85316019789423
OA7,HTC,LRRIQ1,7.82877290989441
OA7,HTC,MYOZ2,7.65881982324136
OA7,HTC,HMHA1,7.61762381430517
OA7,HTC,NKAPP1,7.59701835684245
OA7,HTC,GRIN2C,7.59080439197131
OA7,HTC,POPDC2,7.58404711297095
OA7,HTC,ZNF385B,7.53305001380584
OA7,HTC,GSN-AS1,7.46462653570584
OA7,HTC,TSC22D1-AS1,7.40854036898612
OA7,HomC,ACTG1P4,64624.3330692206
OA7,HomC,DHH,10302.275929897
OA7,HomC,CCL18,1519.12047330099
OA7,HomC,LCK,157.338169184941
OA7,HomC,HBA2,155.557315350548
OA7,HomC,HBA1,126.478039084414
OA7,HomC,DMP1,115.804620118171
OA7,HomC,BNC1,95.8154267430854
OA7,HomC,BACH1-IT2,66.1256608884186
OA7,HomC,SLA2,55.6859358615992
OA7,HomC,LINC01132,55.1076761137754
OA7,HomC,HBG2,36.313337893538
OA7,HomC,ZNF547,23.5457770535824
OA7,HomC,TRIM69,23.5035306040394
OA7,HomC,AURKA,22.1989064617826
OA7,HomC,HBG1,21.8785823522125
OA7,HomC,CIRBP-AS1,21.6579092070642
OA7,HomC,CATIP,21.3446688029393
OA7,HomC,LACE1,18.9091327412338
OA7,HomC,C3orf67,17.4499985932775
OA7,HomC,SORCS2,17.3074563351913
OA7,HomC,DOK7,17.0567453360241
OA7,HomC,MMP25,16.7699725938538
OA7,HomC,NMNAT3,16.7013865963417
OA7,HomC,GOLGA6C,16.5458149940076
OA7,HomC,DNAJC18,16.3318363984402
OA7,HomC,CCNE1,15.6299166996758
OA7,HomC,SAXO1,15.4794620256244
OA7,HomC,PLEKHG2,14.9177436933345
OA7,HomC,GDF15,14.7762666953325
OA7,HomC,MCF2,14.6575661326524
OA7,HomC,UNC80,14.4009817584237
OA7,HomC,NPHS1,14.0931474813857
OA7,HomC,GAST,13.7747911982683
OA7,HomC,ZFP30,13.6037741722967
OA7,HomC,ACER2,13.2013337942763
OA7,HomC,LOC100129534,12.7509598406138
OA7,HomC,EFNA2,12.5740375626566
OA7,HomC,ADM5,12.3487135225802
OA7,HomC,CATSPERG,12.2633290809049
OA7,HomC,SP6,12.2560789640725
OA7,HomC,JUN,12.2100429227372
OA7,HomC,LOC101927391,12.1762785951398
OA7,HomC,MAGEE1,12.1501231778857
OA7,HomC,FBXO48,11.7952695896321
OA7,HomC,CCDC173,11.6963407916721
OA7,HomC,KLF2,11.1985601848179
OA7,HomC,HIST2H2BF,11.0471368840306
OA7,HomC,POU2F2,10.4104319396693
OA7,HomC,ATXN7L1,9.96293774991898
OA7,HomC,RASD1,9.59811871001684
OA7,HomC,KIF4A,9.43023507051126
OA7,HomC,OVGP1,9.42840649906928
OA7,HomC,RPL13P5,9.13294506852828
OA7,HomC,SPDYA,9.12905773379357
OA7,HomC,FOS,9.12206898522129
OA7,HomC,SNHG12,9.04347135117141
OA7,HomC,LOC643072,8.99437778674574
OA7,HomC,IL17B,8.84778569231433
OA7,HomC,CCDC61,8.77791774577739
OA7,HomC,C5orf45,8.5605070045643
OA7,HomC,FOSB,8.53303955858366
OA7,HomC,LOC653712,8.48421024862807
OA7,HomC,EGR1,8.41769036737377
OA7,HomC,CDC20,8.24311753588115
OA7,HomC,LINC01137,8.19901987892066
OA7,HomC,OR7E47P,8.15731439707417
OA7,HomC,STAB2,8.13942462289559
OA7,HomC,MYLIP,8.08678022084654
OA7,HomC,ZNF844,8.06164994600654
OA7,HomC,DDX26B,8.00422150340903
OA7,HomC,AKAP5,7.96001135687597
OA7,HomC,CCNE2,7.8831679823569
OA7,HomC,STIL,7.86069102178405
OA7,HomC,ELOVL3,7.65951525039709
OA7,HomC,RSPH4A,7.56335670663841
OA7,HomC,THAP9,7.52116392550799
OA7,HomC,KCNJ14,7.43331112329494
OA7,HomC,LOC105747689,7.43130628373319
OA7,HomC,RGS16,7.33763536577477
OA7,HomC,DDX43,7.25932643835915
OA7,HomC,ANKRD31,7.25804206442647
OA7,HomC,RPPH1,7.25164299150964
OA7,HomC,NR4A1,7.14321165414599
OA7,HomC,MYBL1,7.14163027505681
OA7,HomC,PAQR8,7.11859450725519
OA7,HomC,ATP8A1,7.08737172643265
OA7,HomC,SMCR5,7.07162052720959
OA7,HomC,LOC100287846,6.97470092973526
OA7,HomC,FBXL19-AS1,6.8288628649523
OA7,HomC,B3GALT2,6.79712384052305
OA7,HomC,SNAI1,6.75110110289077
OA7,HomC,FAM46C,6.7172117252498
OA7,HomC,PPP1R10,6.70080138783053
OA7,HomC,MAP3K6,6.64581966951101
OA7,HomC,GATA2,6.64022715965228
OA7,HomC,LOC100128288,6.63588796015597
OA7,HomC,MST1,6.61839803450235
OA7,HomC,NR4A2,6.6021873840239
OA7,HomC,PRMT5-AS1,6.535430225053
OA7,ProC,LCE1E,248.923971392015
OA7,ProC,GDNF,16.0081268598898
OA7,ProC,TMEM132C,10.7947917714824
OA7,ProC,MMP1,10.5017594958975
OA7,ProC,KRTAP2-3,9.3866697969368
OA7,ProC,S100A2,9.38065437820648
OA7,ProC,WNT16,8.11781106869095
OA7,ProC,LRRC38,8.10712716915729
OA7,ProC,TAC1,7.97917292810347
OA7,ProC,DCLK1,7.47876425515435
OA7,ProC,RIPK4,7.29123071285385
OA7,ProC,CITED4,7.27979096837474
OA7,ProC,GCSAM,7.1357481431444
OA7,ProC,SPTBN5,7.13303351265995
OA7,ProC,GAS6-AS1,6.95408825007546
OA7,ProC,ABCG2,6.5275943117171
OA7,ProC,HAO1,6.50177105012887
OA7,ProC,KCNG1,6.45329081332289
OA7,ProC,FAM110C,6.28952558432403
OA7,ProC,GAS6-AS2,6.25140263240212
OA7,ProC,FGF1,6.17659714363699
OA7,ProC,CTB-178M22.2,6.08659510423665
OA7,ProC,P3H2,5.91339341971872
OA7,ProC,DHX37,5.88497069943053
OA7,ProC,SLC9C1,5.75081395400871
OA7,ProC,LRRC8C,5.53878934893317
OA7,ProC,PITPNM2,5.52510405523672
OA7,ProC,FERMT1,5.49724797909928
OA7,ProC,PAQR9-AS1,5.49225540509604
OA7,ProC,BMP2,5.44615359540184
OA7,ProC,SLC22A23,5.37595018850434
OA7,ProC,LOC100507156,5.35382293591317
OA7,ProC,BCAS4,5.2949991235717
OA7,ProC,POLR1A,5.20160575867468
OA7,ProC,LIF,5.1121386379114
OA7,ProC,FAM101B,5.09020836599877
OA7,ProC,MREG,5.0898400399823
OA7,ProC,SYNJ2,5.05835677949157
OA7,ProC,PSAT1,5.03035188361159
OA7,ProC,KIRREL,4.95318185036207
OA7,ProC,C3orf52,4.94927348364369
OA7,ProC,C17orf97,4.92866381182026
OA7,ProC,BMP6,4.90790612083172
OA7,ProC,RASGRP3,4.86585083078767
OA7,ProC,LOC101928841,4.77321122854843
OA7,ProC,INHBA-AS1,4.71967495602992
OA7,ProC,SLC30A8,4.6880373244897
OA7,ProC,NPR2,4.65362425296029
OA7,ProC,B3GNT5,4.65074855847638
OA7,ProC,TET3,4.64350367190734
OA7,ProC,KRT16,4.60958218767623
OA7,ProC,LINC00601,4.58266848115859
OA7,ProC,CLMP,4.52689710660899
OA7,ProC,MYO5B,4.52494828916681
OA7,ProC,HTRA3,4.5150568144337
OA7,ProC,FLJ46906,4.45474260105411
OA7,ProC,GLIS3,4.45454200754613
OA7,ProC,TIMM8A,4.45365244126761
OA7,ProC,GIPR,4.44159268154817
OA7,ProC,TMEM100,4.41715668481908
OA7,ProC,IL11,4.38629797728428
OA7,ProC,SMOX,4.38302385992458
OA7,ProC,GPR183,4.31570570053989
OA7,ProC,ITGA2,4.30233883475761
OA7,ProC,ADPRHL1,4.29360271316491
OA7,ProC,JHDM1D-AS1,4.25686999868508
OA7,ProC,PUS1,4.2501176961218
OA7,ProC,PAPPA,4.23162447599446
OA7,ProC,TFPI2,4.19297684524021
OA7,ProC,WDR12,4.16845988597408
OA7,ProC,INHBA,4.12402045564769
OA7,ProC,ACTC1,4.12119605562221
OA7,ProC,SNHG20,4.11860687587059
OA7,ProC,RRS1,4.10343903026339
OA7,ProC,ATP13A3,4.09256460478385
OA7,ProC,BYSL,4.09072415858831
OA7,ProC,ERCC1,4.07055408793047
OA7,ProC,FOXC2,4.06988541887075
OA7,ProC,SPSB4,4.0636924244438
OA7,ProC,EML6,4.03317788624229
OA7,ProC,ASNS,4.00848880884125
OA7,ProC,C2CD4B,3.99931891198493
OA7,ProC,NGF,3.98920213392822
OA7,ProC,WDR3,3.98263220419312
OA7,ProC,TGFB1,3.95006655474873
OA7,ProC,PTGS2,3.94578907771542
OA7,ProC,GPT2,3.92944985165494
OA7,ProC,TMEM158,3.92596731351328
OA7,ProC,ST8SIA1,3.91540052624447
OA7,ProC,FGF2,3.91208655834918
OA7,ProC,ARC,3.89931746846068
OA7,ProC,ST3GAL1,3.87168829491848
OA7,ProC,SLC7A1,3.86989264063695
OA7,ProC,KRT17,3.86799975761902
OA7,ProC,SLC4A7,3.86321571008277
OA7,ProC,SDR42E1,3.83875986851425
OA7,ProC,DGKI,3.8262144935101
OA7,ProC,UPP1,3.77956544882689
OA7,ProC,PDCD11,3.77542655990756
OA7,ProC,USP31,3.77284371248122
OA7,RegC,TCN1,62701.2980615419
OA7,RegC,BIN2,50925.9204921755
OA7,RegC,RETN,11048.4411979589
OA7,RegC,PGLYRP1,1555.93235237378
OA7,RegC,PADI4,1414.84570408222
OA7,RegC,SEMA6B,1266.97906225473
OA7,RegC,ADGRG3,739.709349264828
OA7,RegC,MS4A3,558.712420185158
OA7,RegC,SPI1,558.253249923519
OA7,RegC,CST7,533.063622469824
OA7,RegC,MNDA,492.16504339567
OA7,RegC,RNF126P1,468.18121530398
OA7,RegC,RNASE6,428.755360635033
OA7,RegC,CHIT1,406.260995244133
OA7,RegC,CCR1,338.438817605643
OA7,RegC,ZFR2,335.373919357807
OA7,RegC,TMCC3,322.809220676651
OA7,RegC,MPEG1,301.328702985966
OA7,RegC,S100A8,298.070624145856
OA7,RegC,CAMP,267.740224998956
OA7,RegC,AQP9,258.463280026309
OA7,RegC,ADAP1,245.050263261174
OA7,RegC,CD86,235.532486454945
OA7,RegC,OLFM4,215.203054364398
OA7,RegC,CEBPE,213.310309689985
OA7,RegC,IL2RA,207.200978592114
OA7,RegC,CD38,185.266058514855
OA7,RegC,IL1A,169.703991569768
OA7,RegC,LTF,155.212866398244
OA7,RegC,SERPINB2,138.105476699128
OA7,RegC,IL1B,135.399808202292
OA7,RegC,TFEC,135.132909757931
OA7,RegC,CD163,130.912810335522
OA7,RegC,SLAMF1,127.412443574788
OA7,RegC,CYTIP,125.465319853212
OA7,RegC,MYO1G,112.04605619611
OA7,RegC,HLA-DQA1,109.19893244363
OA7,RegC,MZB1,108.09726233726
OA7,RegC,CLEC4D,105.716217458183
OA7,RegC,SIGLEC1,101.177939436098
OA7,RegC,SAMSN1,100.892810412684
OA7,RegC,SLCO2B1,99.9287533393841
OA7,RegC,CCL22,85.7443043778083
OA7,RegC,OLR1,82.8855918806579
OA7,RegC,FOLR2,79.4002165589553
OA7,RegC,TYROBP,76.7174843089867
OA7,RegC,MS4A4A,70.2663882845366
OA7,RegC,CYBB,68.2405788501309
OA7,RegC,C1QB,68.0001738012621
OA7,RegC,S100A9,63.7590677965456
OA7,RegC,RGS1,59.1009598813826
OA7,RegC,SLAMF7,58.4925523655791
OA7,RegC,TBXAS1,57.4618912912791
OA7,RegC,MS4A6A,55.8422087721049
OA7,RegC,CD53,51.7273278345035
OA7,RegC,SEL1L3,49.1290260428537
OA7,RegC,PLA2G7,47.5803074828236
OA7,RegC,CXCL3,47.0050851033309
OA7,RegC,CLEC5A,45.0735155893977
OA7,RegC,CXCL8,45.0097831196419
OA7,RegC,LOC731424,44.6082227192409
OA7,RegC,MS4A7,42.7250000378231
OA7,RegC,ARHGAP30,42.2474943597473
OA7,RegC,LAIR1,41.1381191748015
OA7,RegC,CLEC4E,41.1374149560344
OA7,RegC,MMP9,39.1979927688878
OA7,RegC,FCER1G,39.1218448007996
OA7,RegC,LYZ,38.8700083524062
OA7,RegC,C1QC,37.9573947680227
OA7,RegC,EREG,37.1724531687595
OA7,RegC,PIK3R5,36.5445862598602
OA7,RegC,L3MBTL4-AS1,35.5721989003952
OA7,RegC,ALDH8A1,35.2702426114975
OA7,RegC,CXCR4,32.195859694292
OA7,RegC,CD84,30.8604205335007
OA7,RegC,PLEK,29.9796508057699
OA7,RegC,GPRIN3,29.4725398918924
OA7,RegC,C3,28.6993440170069
OA7,RegC,PLAC8,28.2583942993588
OA7,RegC,IL1RN,27.8984611474708
OA7,RegC,MMP12,27.2665851510413
OA7,RegC,DOCK2,27.0812061186913
OA7,RegC,CXCL2,26.8945399957112
OA7,RegC,SLCO4A1,24.0475510799249
OA7,RegC,LAPTM5,23.3120676276429
OA7,RegC,SV2B,22.7748106750532
OA7,RegC,LOC100134368,22.5985081231887
OA7,RegC,TMEM52B,22.4028191436321
OA7,RegC,IGLL5,22.3034743505124
OA7,RegC,LCP1,22.2706703041285
OA7,RegC,STAB1,21.85525717957
OA7,RegC,C1QA,21.3080861149684
OA7,RegC,ADAM8,21.0195122670984
OA7,RegC,AIF1,20.5929652676656
OA7,RegC,TNFRSF1B,20.1478842821828
OA7,RegC,FGR,20.0512070527463
OA7,RegC,CCL3,20.0479117581846
OA7,RegC,HAVCR2,18.8744427624556
OA7,RegC,FERMT3,18.5214134444372
OA7,RegC,GPR160,17.5320705143412
OA7,preHTC,MLLT10P1,144.065588889807
OA7,preHTC,CLDN10,27.6221604523812
OA7,preHTC,LY6D,17.2131775069272
OA7,preHTC,FAM159B,15.2110594925809
OA7,preHTC,TNFAIP6,15.0330362515582
OA7,preHTC,GRIK3,11.6514720662739
OA7,preHTC,EPYC,11.3675883233225
OA7,preHTC,PRG4,10.769328234177
OA7,preHTC,SOX11,10.404579941514
OA7,preHTC,F5,9.49333634400192
OA7,preHTC,ASPRV1,9.25566853817804
OA7,preHTC,AMTN,8.61399697836777
OA7,preHTC,DNAJC12,8.48538079990902
OA7,preHTC,TNP1,8.27203490144707
OA7,preHTC,SEZ6L2,7.2625750861651
OA7,preHTC,TMEM108,7.21062331139472
OA7,preHTC,DEFB1,7.15830119164251
OA7,preHTC,UPK1B,6.31400031744673
OA7,preHTC,TREM1,6.30170133264998
OA7,preHTC,GFRA2,6.28179974553532
OA7,preHTC,MSLN,6.21225810499319
OA7,preHTC,ST6GALNAC5,5.95581220187489
OA7,preHTC,NTF3,5.89531048200473
OA7,preHTC,CCL20,5.61039793761869
OA7,preHTC,ISM2,5.52409857842071
OA7,preHTC,DCDC2B,5.47902758003272
OA7,preHTC,C15orf48,5.41996693079142
OA7,preHTC,SYN3,5.34126446688241
OA7,preHTC,FAM132B,5.23488884051998
OA7,preHTC,VCAM1,5.21494431754691
OA7,preHTC,MAP3K7CL,5.15369842827878
OA7,preHTC,SLC7A2,5.00632213815863
OA7,preHTC,TMEM59L,4.9963118758628
OA7,preHTC,AKR1C2,4.96372638494783
OA7,preHTC,NOS2,4.90025746042062
OA7,preHTC,DUSP4,4.87811073542067
OA7,preHTC,ADAMTS5,4.8572887501906
OA7,preHTC,FAP,4.83821684406856
OA7,preHTC,HHIP,4.75676739935306
OA7,preHTC,SEMA3C,4.71528412988154
OA7,preHTC,PDZK1IP1,4.68577195795823
OA7,preHTC,GALNT16,4.62792584061203
OA7,preHTC,ASPN,4.47003537706274
OA7,preHTC,TNFSF10,4.4663815146639
OA7,preHTC,TGFBI,4.36540544250954
OA7,preHTC,ACKR2,4.26040034090971
OA7,preHTC,VEGFC,4.25998334127049
OA7,preHTC,HTRA1,4.20102753310262
OA7,preHTC,DENND3,4.19480251685323
OA7,preHTC,CRLF1,4.17580387433085
OA7,preHTC,KRT17,4.08589743636769
OA7,preHTC,IL11,3.89214637895001
OA7,preHTC,SPINT1,3.86402312566096
OA7,preHTC,APCDD1L-AS1,3.85963598347794
OA7,preHTC,WFDC21P,3.85358628682246
OA7,preHTC,GOLGA7B,3.85252012394755
OA7,preHTC,NDP,3.82724773539918
OA7,preHTC,MCPH1-AS1,3.79137970676366
OA7,preHTC,FZD10,3.76036982219992
OA7,preHTC,UCP2,3.753879825079
OA7,preHTC,NNAT,3.70279468544174
OA7,preHTC,AOC2,3.68403003443933
OA7,preHTC,GRIA2,3.68012752517635
OA7,preHTC,LINC00346,3.65946196533311
OA7,preHTC,MSMP,3.65003111814298
OA7,preHTC,RIPPLY2,3.61775922243611
OA7,preHTC,TNC,3.54718845068625
OA7,preHTC,APCDD1L,3.53541676508895
OA7,preHTC,ABCA8,3.49401009666148
OA7,preHTC,AKR1C1,3.47823162968152
OA7,preHTC,NPR3,3.44109135531225
OA7,preHTC,TNFAIP8,3.42905471539196
OA7,preHTC,RAD51AP2,3.42894470771812
OA7,preHTC,SLC1A1,3.42505422983544
OA7,preHTC,BDKRB1,3.4209248239797
OA7,preHTC,DPT,3.38391649816659
OA7,preHTC,PTGES,3.33982505591776
OA7,preHTC,SFN,3.33365833635574
OA7,preHTC,OGN,3.31654044813789
OA7,preHTC,THBS3,3.29760654187241
OA7,preHTC,PREX2,3.29064398109156
OA7,preHTC,PGAM2,3.25978326404824
OA7,preHTC,PMAIP1,3.24294384419257
OA7,preHTC,MPPE1,3.2190861286415
OA7,preHTC,P4HA3,3.19175668113115
OA7,preHTC,WBSCR17,3.1913588671367
OA7,preHTC,UROC1,3.17497805138407
OA7,preHTC,ABI3BP,3.1416541292292
OA7,preHTC,CAPS,3.0866225900502
OA7,preHTC,GAS1,3.08350882910746
OA7,preHTC,GAREM,3.0805674345493
OA7,preHTC,WNT16,3.08045764349246
OA7,preHTC,RPSAP52,3.06464153523287
OA7,preHTC,MAMDC2,3.05379341910362
OA7,preHTC,BTBD16,3.04941422844526
OA7,preHTC,PART1,3.04822119128609
OA7,preHTC,ANK3,3.02647183373969
OA7,preHTC,TIMP1,3.02123154489248
OA7,preHTC,SPTLC3,3.00674740205884
OA7,preHTC,CHST13,2.99658942448732
OA8,EC,CCDC160,52.5770660754555
OA8,EC,ANKRD1,37.0495425111653
OA8,EC,SPINK1,26.4467532077814
OA8,EC,KRT16P3,19.4820873431046
OA8,EC,MTBP,9.3147787494108
OA8,EC,SPOCK3,9.03450322878944
OA8,EC,CLDN4,8.34199063583642
OA8,EC,ODF3L1,7.91198576348001
OA8,EC,TMEM156,7.88195086937862
OA8,EC,KRT16P1,7.8050527013316
OA8,EC,CCL7,7.35208870317942
OA8,EC,CHRDL2,7.24991759316265
OA8,EC,ALOX12P2,6.74849449822066
OA8,EC,RSPO3,6.47344765359292
OA8,EC,SERPINA6,6.47069850402088
OA8,EC,FAM170B,6.4234813592865
OA8,EC,FST,6.42222817600456
OA8,EC,CDC42EP2,6.39403513191434
OA8,EC,C22orf23,6.34328174027038
OA8,EC,NUP62CL,6.33817435119515
OA8,EC,TNFAIP8L3,5.945298892221
OA8,EC,LAMC2,5.46246728613784
OA8,EC,DSC2,5.13335033876674
OA8,EC,UBE2V1,5.07093324491369
OA8,EC,SUV39H1,5.0525517869507
OA8,EC,KIF1A,5.03517714161936
OA8,EC,SLC14A2,4.79154455879542
OA8,EC,NAP1L2,4.74778279604601
OA8,EC,SPINK2,4.64745580211579
OA8,EC,SPTSSB,4.6029998398928
OA8,EC,FABP3,4.57727980072689
OA8,EC,TUBA8,4.54998075035364
OA8,EC,FGD6,4.51134836015783
OA8,EC,LOC102723505,4.4431398972337
OA8,EC,RARA-AS1,4.31393610066806
OA8,EC,WDR63,4.19190986630518
OA8,EC,C5orf49,4.18017039024782
OA8,EC,TCEAL5,4.1606173131446
OA8,EC,TMPRSS4,4.08625074657434
OA8,EC,BCYRN1,3.9674396563311
OA8,EC,FRZB,3.94215428180223
OA8,EC,DIRAS3,3.93432351284061
OA8,EC,CFAP58-AS1,3.88071791458556
OA8,EC,RELN,3.87267617325978
OA8,EC,NXPE4,3.86805245046123
OA8,EC,CYTL1,3.85876476034354
OA8,EC,LINC01384,3.83683071799071
OA8,EC,ZNF527,3.8018602313503
OA8,EC,TMEM132C,3.73500077298823
OA8,EC,RCAN3,3.71878105598057
OA8,EC,CISH,3.67463107902743
OA8,EC,PINX1,3.59831601596479
OA8,EC,ZBED9,3.595739800084
OA8,EC,GBP1,3.57840280433571
OA8,EC,ULBP1,3.56217043589539
OA8,EC,TF,3.54866309302594
OA8,EC,C11orf91,3.54334454521161
OA8,EC,HLA-J,3.51441156781313
OA8,EC,PLEKHB1,3.43800909381511
OA8,EC,ERICH2,3.40180317857551
OA8,EC,DNAJC22,3.38669681277207
OA8,EC,ARC,3.37259280621605
OA8,EC,ZNF365,3.36134333064903
OA8,EC,MYOC,3.35884097573761
OA8,EC,AGR2,3.35246702719358
OA8,EC,HSD17B14,3.32522173963989
OA8,EC,WIF1,3.2742919904605
OA8,EC,FICD,3.26873166377662
OA8,EC,FERMT1,3.25898202243683
OA8,EC,FADD,3.25205368388891
OA8,EC,P2RY2,3.25177054197053
OA8,EC,CAMTA2,3.24181370512919
OA8,EC,RIBC1,3.22569378220372
OA8,EC,CRYAB,3.18713277670426
OA8,EC,MEI1,3.18292971772897
OA8,EC,GAL,3.17996330698325
OA8,EC,ADPRHL1,3.17995169732991
OA8,EC,SFTPD,3.17233692646016
OA8,EC,VILL,3.16022749101358
OA8,EC,PPM1J,3.15668889341813
OA8,EC,GPC5,3.138963850619
OA8,EC,CES1,3.13464931292044
OA8,EC,HSF2BP,3.12157093897813
OA8,EC,CSDC2,3.08094825784773
OA8,EC,TRIM47,3.07998540866739
OA8,EC,STARD13-AS,3.06696321271288
OA8,EC,RBKS,3.06626461114761
OA8,EC,PEG3,3.0603903326815
OA8,EC,GIPR,3.01765323244213
OA8,EC,TRIB3,3.01710017009613
OA8,EC,ST8SIA1,3.00413042689505
OA8,EC,VWDE,2.99934823229865
OA8,EC,RHOD,2.98544813969655
OA8,EC,ITGA2,2.97973997767306
OA8,EC,IPO5P1,2.97746783328411
OA8,EC,NDRG4,2.97144676846757
OA8,EC,MLLT11,2.96631962480579
OA8,EC,S100P,2.95808016408909
OA8,EC,FOXA3,2.94425234936772
OA8,EC,SORL1,2.93908680444647
OA8,FC,ROBO4,177912.078778403
OA8,FC,LINC01197,113020.119981377
OA8,FC,TEK,88579.6812723417
OA8,FC,EBF2,82592.9834619691
OA8,FC,NES,80290.7977434287
OA8,FC,NR2F2-AS1,77604.3908451832
OA8,FC,CRYBB1,66618.1708744216
OA8,FC,CRIP3,64989.774666194
OA8,FC,ADAD2,60133.0783414865
OA8,FC,ARHGEF15,57246.7905262033
OA8,FC,LOC284661,51253.2052431479
OA8,FC,FHL5,19209.5839491285
OA8,FC,EGFL6,16097.481418545
OA8,FC,ACKR1,11761.1881881254
OA8,FC,CD34,3943.18026803065
OA8,FC,GIMAP7,3321.52524685328
OA8,FC,FCN3,3002.01146343827
OA8,FC,BMX,2162.47856623365
OA8,FC,PODN,1841.74051830302
OA8,FC,LOC389033,1461.24959810638
OA8,FC,GIMAP6,1360.6533806681
OA8,FC,ADAMTS9-AS1,1232.63117737418
OA8,FC,ACE,1140.5031296366
OA8,FC,SOX18,1101.28402945445
OA8,FC,OAS3,1084.40163728827
OA8,FC,EDN1,977.333563605896
OA8,FC,LRRC10B,949.237251262549
OA8,FC,CRYGN,887.410904097422
OA8,FC,SELE,756.903592970371
OA8,FC,GIMAP4,692.809318249932
OA8,FC,MFAP5,601.398956345867
OA8,FC,MMP11,600.080319497903
OA8,FC,LHX6,481.740272949102
OA8,FC,PGM5,465.653281770827
OA8,FC,ADRA1D,445.724096908433
OA8,FC,SHANK3,431.032210109895
OA8,FC,LGALS2,416.993098531076
OA8,FC,PECAM1,400.419544677768
OA8,FC,PEAR1,383.802791426377
OA8,FC,OR7E2P,350.88568761618
OA8,FC,ADGRF5,336.458960915108
OA8,FC,CLEC14A,321.331504164208
OA8,FC,GIMAP8,320.41928097618
OA8,FC,IFI44L,317.5281831955
OA8,FC,JCHAIN,295.987538559658
OA8,FC,LRRC4C,295.390844324441
OA8,FC,RTN4RL2,294.715515839402
OA8,FC,GGT5,281.070545297515
OA8,FC,SFRP2,269.011679970723
OA8,FC,HOXB8,267.477614815634
OA8,FC,C1orf233,267.114593468403
OA8,FC,CASP5,265.357350238225
OA8,FC,OAS1,251.606891355508
OA8,FC,CCL23,243.135646387616
OA8,FC,CEBPA-AS1,233.760212196965
OA8,FC,LGALS3BP,225.355336709977
OA8,FC,CXCL12,222.278457139735
OA8,FC,WISP2,220.348643162978
OA8,FC,CYYR1,218.545551813127
OA8,FC,LINC00310,215.477180201994
OA8,FC,CPXM1,208.343328594921
OA8,FC,COL22A1,208.137605482523
OA8,FC,PPP1R14A,202.783997403817
OA8,FC,EPHX3,198.267351440162
OA8,FC,CPB1,192.603445495973
OA8,FC,SFTA1P,187.562880974223
OA8,FC,SECTM1,178.54776023203
OA8,FC,MCF2L,177.982862691434
OA8,FC,LOC643733,173.806072010362
OA8,FC,LDB2,169.065677024464
OA8,FC,LAMA3,167.068549082499
OA8,FC,IFITM5,156.9947158233
OA8,FC,WDR72,156.40729362622
OA8,FC,SFRP1,154.340601743964
OA8,FC,CLDN5,149.568944002045
OA8,FC,ASPG,149.494248455302
OA8,FC,PRSS36,142.304921005702
OA8,FC,CXorf36,142.101718893267
OA8,FC,CLDN11,140.188016075473
OA8,FC,LIMS2,140.113632219025
OA8,FC,IL23R,136.165972979155
OA8,FC,SPARCL1,131.273902857689
OA8,FC,CFD,129.505308829884
OA8,FC,NELL1,124.668374984458
OA8,FC,COL5A3,120.455064619983
OA8,FC,AFAP1L1,119.453267482857
