p_val,avg_log2FC,pct.1,pct.2,p_val_adj,gene
6.24354687173376e-248,9.02432702406338,1,0,1.50800387592985e-243,PIEZO1
0.303236337413562,4.25360594211871,0.045,0.034,1,HBA2
0.67524865621976,4.102352221238,0.013,0.01,1,LCE1E
0.782428936153227,3.95399480417728,0.021,0.019,1,MLLT10P1
0.465008989243306,3.64391463471821,0.032,0.039,1,HBA1
0.00161337143301142,3.14098124628694,0.103,0.056,1,TMEM132C
0.384841857827824,2.84830333311138,0.032,0.041,1,HBG2
0.0229417193065858,2.79868483310088,0.013,0.002,1,P2RY11
0.116456822950033,2.74293638963438,0.018,0.008,1,CIT
0.826115949289866,2.71619509282007,0.07,0.068,1,C4orf26
0.403218079757778,2.67075529265077,0.017,0.012,1,CTSW
0.325290511620546,2.65814142370341,0.158,0.135,1,MMP1
0.0260766564040755,2.61295314000172,0.024,0.008,1,NMNAT2
0.00425746587358403,2.58580993622665,0.033,0.01,1,FAM198A
0.826492488258088,2.55295632714867,0.017,0.019,1,CLDN11
0.000122321066623022,2.54041633132718,0.052,0.014,1,PDZK1IP1
0.00289748009052127,2.53900618331562,0.015,0,1,DNAI1
0.0186405910439625,2.50756760936584,0.049,0.025,1,CCDC103
0.113055658591583,2.49769153940005,0.016,0.007,1,BIRC7
0.468974823823377,2.49006972537328,0.036,0.029,1,WDR62
0.176718904755464,2.48023286134171,0.034,0.022,1,ANKRD1
0.00422902972860101,2.47823655817885,0.014,0,1,PSD2
0.112032809713281,2.42344429947067,0.03,0.017,1,SLC6A16
0.0646255737069693,2.41154260272926,0.013,0.003,1,LINC01606
0.0754138385600311,2.40690682072015,0.039,0.022,1,MMP12
0.0231362924688554,2.40497293354237,0.013,0.002,1,C9orf47
0.00412655440617879,2.39898365643622,0.063,0.03,1,RAB15
0.0492947550818544,2.33688424369726,0.01,0.002,1,HSD17B2
0.013966592377511,2.30875801135941,0.021,0.005,1,NAP1L6
0.118584312446919,2.2882277407342,0.021,0.01,1,HP09053
0.0459195797260072,2.28726565220397,0.014,0.003,1,TNRC6C-AS1
0.0108907428176436,2.28563644320769,0.057,0.029,1,ESM1
0.0153176098228056,2.2807646226944,0.017,0.003,1,APC2
0.0122154893393703,2.25815021678039,0.024,0.007,1,CNTN4
0.00086789729288539,2.24666337491133,0.045,0.014,1,PTGER1
0.0693505324738697,2.24608311959617,0.023,0.01,1,ZNF487
0.0108021287358549,2.23904842610817,0.018,0.003,1,PLAC8L1
0.199920295569686,2.23035932612619,0.011,0.005,1,LOC101929231
0.0158784851394401,2.20202425888246,0.046,0.022,1,CALCB
0.0221202066710762,2.18506429411253,0.016,0.003,1,PRDM11
0.313904168960014,2.18010737457613,0.021,0.014,1,IL23R
0.273584874616969,2.16058789141814,0.01,0.005,1,EXOC3L1
0.120900523746788,2.13898822462264,0.021,0.01,1,PILRA
0.00517531819935993,2.12554329844613,0.017,0.002,1,EPB41L4A-AS2
0.27429255170882,2.11119965556962,0.01,0.005,1,LOC100130417
0.00219310287103224,2.09451950560223,0.041,0.014,1,SCARNA2
0.130721055852216,2.0919825218385,0.01,0.003,1,CERS1
0.0195737544509431,2.08482475326273,0.084,0.052,1,PROK2
0.146613886702534,2.08310852514555,0.013,0.005,1,CCDC160
0.00175264751493919,2.07806566745338,0.037,0.01,1,CLDN10
0.020510625873655,2.06314011467737,0.027,0.01,1,SENP3
0.00227237482944423,2.06117203961407,0.03,0.007,1,HTR2B
0.146406039972992,2.05909010566683,0.013,0.005,1,ARID3A
0.0167066116966833,2.05598460586267,0.023,0.007,1,SGOL1
0.332102085049896,2.04064727627075,0.018,0.012,1,PLA2G10
0.0240526692112863,2.03436812025315,0.034,0.015,1,MARC1
0.0316650054980727,2.01238844509627,0.021,0.007,1,KLRG1
0.362795760966327,2.00768284452291,0.011,0.007,1,HBB
0.0297831853583034,2.00200930755462,0.029,0.012,1,LINC00869
0.0317434439251689,1.9771108797924,0.015,0.003,1,ADAMTSL5
0.751345540300428,1.97246085192955,0.014,0.012,1,ZNF221
0.0496016019858232,1.97179305751613,0.01,0.002,1,IP6K3
0.00755842167468766,1.96621058237064,0.019,0.003,1,M1AP
0.045595189046681,1.94441060764159,0.014,0.003,1,SUPT20HL1
0.105480280640956,1.93424622180321,0.014,0.005,1,NLGN1
0.159278803355144,1.92244891423348,0.017,0.008,1,MAGEE1
0.0418555506199797,1.91004923128438,0.032,0.015,1,ABHD1
0.0109461028942168,1.89352651015491,0.018,0.003,1,SCGB3A1
0.362401712837755,1.88846897711806,0.011,0.007,1,SLC26A4-AS1
0.0496016019858232,1.88663684268357,0.01,0.002,1,HAND2
0.118175094212449,1.88387732815873,0.018,0.008,1,TRPM3
0.132446143694377,1.87954163165701,0.01,0.003,1,ARHGAP11B
0.035835515880131,1.86635198560494,0.023,0.008,1,TTTY14
0.00559834269998068,1.85290041783587,0.057,0.027,1,MARK4
0.0230875153156039,1.85168695895537,0.013,0.002,1,LOC101928043
0.203067374021068,1.84162198175984,0.021,0.012,1,MLC1
0.0757686630264818,1.83306561089813,0.015,0.005,1,ST7-AS1
0.0918277298901463,1.83257843871822,0.011,0.003,1,FOXI2
0.0278937308719751,1.83005586687449,0.018,0.005,1,CCL13
0.231578522189947,1.82625774212866,0.024,0.015,1,MAP2
0.00792039588331622,1.81620595528438,0.037,0.014,1,NR6A1
0.275711654716556,1.81375207209136,0.01,0.005,1,GFAP
0.0316014803639941,1.81359492586283,0.031,0.014,1,SLC51A
0.144545552057163,1.81072296091744,0.013,0.005,1,LINC00163
0.536970021916233,1.80893336583079,0.019,0.015,1,LOC100996349
0.351184188478528,1.80484663795798,0.014,0.008,1,CD300LG
0.0149822674796281,1.80106850997009,0.062,0.034,1,MCPH1-AS1
0.0676902715149954,1.79402737650718,0.05,0.03,1,BREA2
0.032626002984774,1.79334505434035,0.021,0.007,1,LINC00269
0.0353432544866015,1.78773547672091,0.023,0.008,1,AOX2P
0.320000223588029,1.78219718538829,0.018,0.012,1,MPO
0.0483751210823319,1.7696801166854,0.022,0.008,1,SAMD11
3.8761379476899e-09,1.75597048573532,0.166,0.063,9.36203598505542e-05,ADGRG1
0.033979121972743,1.75382763102739,0.011,0.002,1,CSNK1G2-AS1
0.275356410250293,1.75351227552176,0.01,0.005,1,TSHR
0.0102632024613909,1.75143174375864,0.027,0.008,1,LOC389247
0.0393558238548321,1.75085736628518,0.027,0.012,1,C11orf80
0.00884918702523974,1.74637484807999,0.031,0.01,1,POLR2M
0.0234395705025212,1.73420351301269,0.022,0.007,1,CACNA2D2
0.000261161944048922,1.73150607907176,0.08,0.034,1,C1orf106
0.0687887466872332,1.71815779542739,0.025,0.012,1,MARCH1
0.07062705382146,1.71292981754568,0.023,0.01,1,FAM155A
0.10470522319244,1.71273375394477,0.014,0.005,1,LOC101927815
0.00293450347463835,1.71225204647827,0.294,0.225,1,CXCL14
0.0758833244560144,1.71134496568017,0.045,0.027,1,PNMAL2
0.104859871863396,1.70931836486043,0.014,0.005,1,SLC26A5
0.0432888471444347,1.70651082661224,0.03,0.014,1,PLCXD3
0.0104187435917746,1.7047364590969,0.027,0.008,1,GSC
0.00145670607319265,1.69724875995613,0.034,0.008,1,PRORSD1P
0.0893926940178713,1.68151941487402,0.033,0.019,1,NAPA-AS1
0.121037866198125,1.66454309581922,0.021,0.01,1,DHRS4L1
0.118719589958216,1.66339709146143,0.021,0.01,1,TEPP
0.324040963305724,1.66264440813232,0.026,0.019,1,ANLN
0.264734674594217,1.66100668437814,0.017,0.01,1,CELSR2
0.0223246146271046,1.65228558383765,0.016,0.003,1,RFX8
0.0286870576807527,1.65168186178285,0.041,0.02,1,ASPRV1
0.0109230141466283,1.64766464900534,0.015,0.002,1,C10orf71
0.0453531651435851,1.64601654600362,0.014,0.003,1,GS1-279B7.1
0.00906867171199153,1.64370140219041,0.011,0,1,TICRR
0.146613886702534,1.63760860003327,0.013,0.005,1,ZNF730
0.00055889192665178,1.63714801885977,0.07,0.029,1,FBXL14
0.0098797153807873,1.63646913822592,0.022,0.005,1,C5orf47
0.0446588798807988,1.63566774721227,0.019,0.007,1,NMNAT3
0.273938556999308,1.63331778298806,0.01,0.005,1,RGS20
0.450277343033655,1.62204089622808,0.013,0.008,1,ANKRD34A
0.076115412319926,1.61095699032828,0.015,0.005,1,SCGB2A2
0.00307766269192584,1.61030094726795,0.07,0.034,1,DDX11
0.352589244270973,1.59953950120193,0.014,0.008,1,SCARNA12
0.148972852845989,1.59397634401132,0.026,0.015,1,SLFN12
0.659441675617425,1.59251289460084,0.013,0.01,1,C17orf104
0.023573321189512,1.58384216458531,0.03,0.012,1,B3GNT9
0.367123115098866,1.57834075903038,0.023,0.03,1,IGFBP1
0.104396469157309,1.57022037496304,0.014,0.005,1,GGACT
0.0765797571748157,1.55952902832429,0.015,0.005,1,TAF7L
0.109816420405013,1.55423985816962,0.049,0.032,1,HAGLR
0.413509175511323,1.55064920351972,0.042,0.034,1,C9orf66
0.0675800915319928,1.54951916383888,0.034,0.019,1,LOC101929124
0.0230388274920955,1.54310259464141,0.013,0.002,1,TMEM190
0.0705914936753066,1.53940734300437,0.032,0.017,1,SEMA6C
0.00153076374729782,1.53405137132999,0.056,0.022,1,LINC01136
0.266047328067303,1.52773438543494,0.017,0.01,1,IGSF9B
0.563211494370859,1.52758696180956,0.049,0.042,1,KRTAP2-3
0.569198046906659,1.52681553774018,0.011,0.008,1,TCTEX1D4
0.0122154893393703,1.52540062321063,0.024,0.007,1,LOC101929319
0.0224279310305357,1.51881432217528,0.045,0.022,1,SH3RF2
0.363584661601009,1.51823700194037,0.011,0.007,1,LINC00961
0.00414311126700387,1.51683273780373,0.511,0.415,1,MMP10
0.0215980736616781,1.51237609038379,0.027,0.01,1,WBSCR27
0.00663628052947733,1.51074694593737,0.042,0.017,1,EPHB6
0.270004234096889,1.50695450647646,0.015,0.008,1,KIAA1211L
0.105480280640956,1.50664525571631,0.014,0.005,1,DLGAP3
0.0543115533043878,1.49811384188034,0.016,0.005,1,CDCA8
0.158084104305404,1.4933656113942,0.019,0.01,1,HIST1H4H
0.184218981762557,1.49170001626313,0.027,0.017,1,LOC100129534
0.269717688858788,1.49084327306465,0.015,0.008,1,LOC102724927
0.00229973356481658,1.48289401209821,0.03,0.007,1,LAMA1
0.439766319924968,1.47556007803093,0.015,0.02,1,KLK10
0.028077144144574,1.47010035801051,0.018,0.005,1,LOC101927190
0.0491928273722819,1.46804802646201,0.01,0.002,1,ROPN1L
0.183163842567283,1.45994328163654,0.038,0.025,1,C14orf93
2.60014265491969e-05,1.456496304469,0.104,0.044,0.628012455442752,NDRG4
0.210684344867138,1.44585767397108,0.031,0.02,1,FAM166A
0.0110404867554497,1.44300525494219,0.015,0.002,1,GBAT2
0.0651886331556289,1.43670112255517,0.013,0.003,1,WNT2B
0.00286125835301358,1.43509479321179,0.119,0.073,1,EXTL3
0.00853654485399278,1.42405209701673,0.031,0.01,1,ATP2B3
0.365561603593837,1.42286188577617,0.011,0.007,1,SCN4A
0.114564271857793,1.41943773825955,0.016,0.007,1,FAM83D
0.120871958060265,1.41751700064922,0.023,0.012,1,CCDC96
0.0583083991114757,1.4161977352192,0.158,0.12,1,FBXL18
0.113657214589153,1.41372129466377,0.016,0.007,1,LINC01150
0.0554610699796518,1.41093504407974,0.033,0.017,1,CXorf57
0.117027385761822,1.41003312183012,0.018,0.008,1,C9orf153
0.257169264153801,1.40851334955765,0.019,0.012,1,CTAGE8
0.0219174285400102,1.40723995120208,0.016,0.003,1,HOXB-AS1
0.731999606041698,1.39580093562434,0.033,0.03,1,TBCEL
0.106103598281598,1.39578710110353,0.014,0.005,1,ATE1-AS1
0.106634511865093,1.39351896726903,0.039,0.024,1,LOC441666
0.0928856056160064,1.39073728760645,0.024,0.012,1,TMPRSS7
0.0491928273722819,1.39069654364433,0.01,0.002,1,ZNF341
0.261602539978367,1.3875113749172,0.017,0.01,1,PROCA1
0.0384595390291502,1.38497498634704,0.025,0.01,1,LOC100129973
0.145783852353069,1.38408584452839,0.013,0.005,1,DISC2
0.0546526678870634,1.38065877968051,0.016,0.005,1,TMEM31
0.0170147766028001,1.37904914785276,0.046,0.022,1,D2HGDH
0.208456248224871,1.37761155963453,0.016,0.008,1,DDTL
0.27429255170882,1.37085497841691,0.01,0.005,1,FAM209A
3.14663637064317e-05,1.36858712741876,0.071,0.022,0.760007082601444,LOC103344931
0.36705836183975,1.36829705341233,0.047,0.037,1,SAA1
0.0933927653945928,1.36720803461183,0.011,0.003,1,TNNC2
0.0647378633840592,1.36711968991579,0.013,0.003,1,LOC100505716
0.59996464864697,1.36276889047897,0.021,0.017,1,PCSK2
0.0383615308234373,1.36050263198768,0.089,0.059,1,STX1B
0.274095971996589,1.35716352098838,0.013,0.007,1,KCNRG
0.20752776551465,1.35354846918471,0.016,0.008,1,FAM25A
0.0156684378608379,1.35258298376302,0.044,0.02,1,VLDLR-AS1
0.20548887075748,1.35228082696133,0.014,0.007,1,ANKRD20A4
0.0838193972390479,1.35046005122955,0.017,0.007,1,ST14
0.107044047255027,1.34816617520309,0.014,0.005,1,RPS10P7
0.449857622914116,1.34501711040964,0.013,0.008,1,C1orf204
0.137080034478221,1.34485335214717,0.036,0.022,1,ZNF665
0.00287129903220188,1.34267489218897,0.046,0.017,1,CYP27B1
0.00823978725361678,1.34209462473422,0.063,0.032,1,VPS9D1
0.0224068365284568,1.34187399356871,0.016,0.003,1,LOC101927575
0.000642233514645043,1.33713243242773,0.04,0.01,1,FAM45A
0.077556965282846,1.33625043213941,0.047,0.029,1,NTF3
0.247939573585728,1.33509222557022,0.022,0.014,1,PIDD1
0.0731095271003907,1.32866897869021,0.027,0.014,1,RANBP17
0.486260437993247,1.32021063365911,0.029,0.036,1,DPP4
0.0742994903338314,1.31699791116808,0.064,0.042,1,SLITRK4
0.00213456747926578,1.31471862615865,0.047,0.017,1,FAM131A
0.296455466768959,1.31429790327978,0.023,0.015,1,TTC3P1
0.0927642021505459,1.31175188387542,0.011,0.003,1,ACTA1
0.0058337029923481,1.30963482006673,0.05,0.022,1,CCDC17
0.0708767055690139,1.30919867902428,0.032,0.017,1,MYO18A
0.895748102689527,1.3081264288968,0.016,0.015,1,FAM149A
0.10129418055628,1.30446263301509,0.057,0.039,1,UBXN10
0.279361427332675,1.29922728546812,0.025,0.017,1,TDRKH
0.0128991584635837,1.29709081571489,0.032,0.012,1,ABCC6P2
0.0232831612285749,1.29514747618027,0.013,0.002,1,LINC00460
0.203466209043223,1.2937469896922,0.021,0.012,1,TPTE2P3
0.154867390973535,1.29105933423197,0.015,0.007,1,GLDC
0.210999188069923,1.28924236680724,0.039,0.027,1,PLA2G6
0.0156940408478484,1.28884521802081,0.017,0.003,1,FBF1
0.166989232734033,1.28435316505334,0.034,0.022,1,ASB5
0.0432350974901404,1.28326686934199,0.061,0.037,1,MFHAS1
0.0653017291794509,1.28160807436028,0.013,0.003,1,CYP51A1-AS1
0.0728568412398466,1.27889538233078,0.078,0.054,1,GAL
0.0333380804551814,1.27445483378692,0.031,0.014,1,TPGS1
0.00158295905103142,1.27411353246564,0.04,0.012,1,DLL3
0.000347400311078303,1.27410261466925,0.109,0.056,1,LOC101927056
0.0924816527660589,1.27003344429454,0.07,0.049,1,ISM2
0.0927623530799284,1.26515072196719,0.08,0.058,1,ALS2CL
0.0833602443409222,1.26271229363926,0.017,0.007,1,LINC00894
0.838650884994736,1.26034407243492,0.022,0.02,1,NOD1
0.146821959074776,1.25604166953719,0.013,0.005,1,SLC26A1
0.000839725268189983,1.25536327401507,0.108,0.058,1,RAP1GAP
0.0321476588217712,1.25528069110014,0.015,0.003,1,GNG3
0.107726907180228,1.25002494596862,0.074,0.054,1,AKAP7
0.0732390269294523,1.24626966983,0.03,0.015,1,RTN1
0.217243536986546,1.24483689382429,0.08,0.063,1,GAS6-AS2
0.449438124647602,1.23985469068664,0.013,0.008,1,PCDHGB5
0.307594777053459,1.23903853047671,0.021,0.014,1,TNKS2-AS1
0.154670518535716,1.23347172657296,0.015,0.007,1,LOC101929694
0.0897178529548079,1.23229568446076,0.019,0.008,1,LOC100133286
0.000162881590090306,1.23107350215655,0.133,0.071,1,GCSAM
0.00826454240322786,1.22831323306109,0.121,0.08,1,IPO13
0.0256757988763353,1.22828927963652,0.074,0.046,1,C17orf97
0.000157190732903302,1.22569307552807,0.116,0.058,1,KPNA7
1.0769891973026e-06,1.22312981854302,0.171,0.081,0.0260125200824497,ZNRF2
0.251721752541813,1.222794080909,0.022,0.014,1,SNORA40
0.295731535035093,1.21654323251743,0.023,0.015,1,BEND3P3
0.010988259827884,1.21350107766617,0.072,0.041,1,NSMF
0.342892608185936,1.21234450578904,0.016,0.01,1,CCNA2
0.66288678946377,1.21203180278248,0.013,0.01,1,IL34
0.00384598880944977,1.21116233740849,0.064,0.03,1,LINC00601
0.267844805944075,1.20405467885029,0.027,0.019,1,LIPC
0.0207192454819887,1.20388170770367,0.042,0.02,1,POLD1
0.119732750227819,1.2007300426388,0.027,0.015,1,ANKRD9
0.366040401674314,1.19994771386149,0.022,0.015,1,CACNA1C
0.277917200858385,1.19916612221738,0.013,0.007,1,CARNS1
0.0312004175037047,1.19764760669138,0.134,0.096,1,SFN
0.227794017622917,1.19612127002892,0.037,0.025,1,MDGA1
0.744041879040673,1.19579494760232,0.062,0.058,1,GRM6
0.160209321270162,1.19366156638308,0.017,0.008,1,SHC2
0.275683765690852,1.19300309969297,0.013,0.007,1,CSPG5
1.25202453244036e-06,1.18870345934957,0.268,0.166,0.0302401485320319,GFRA2
0.137305286508363,1.18835457857921,0.036,0.022,1,TCTEX1D1
0.113958936453262,1.18800071744868,0.016,0.007,1,SMIM2
0.726195202383518,1.18772315306421,0.011,0.014,1,ADCY4
0.00666806555112493,1.18531347927228,0.032,0.01,1,ABCC2
0.857921805546617,1.18320511307017,0.009,0.01,1,MMP28
0.160162612012971,1.18090978127808,0.019,0.01,1,GNAS-AS1
0.178476435924244,1.17764576664243,0.01,0.019,1,HBG1
0.0126412335506673,1.17612337055789,0.045,0.02,1,ZNF416
0.84339218978533,1.17589546989129,0.022,0.02,1,GOLGA8IP
0.00146631590186085,1.17517634627535,0.046,0.015,1,MYH14
0.756190342941299,1.17314386853866,0.017,0.015,1,CSNK2A3
0.132013227490112,1.17097767031694,0.01,0.003,1,GATA6
0.0344570064216626,1.16863688296056,0.038,0.019,1,PROX1
0.119476799243951,1.16853038304361,0.018,0.008,1,APLP1
0.294763825826152,1.16067494108068,0.009,0.015,1,MGAT3
0.0461641465844758,1.15902512652186,0.014,0.003,1,FBXO40
0.191005343808152,1.15826935161937,0.025,0.015,1,ARHGEF4
0.400867388706698,1.1569922897905,0.017,0.012,1,LOC101927692
0.531902075444378,1.15676784530457,0.034,0.029,1,NFYC-AS1
0.209017321106985,1.15320291028518,0.014,0.007,1,APOL4
0.967155999990521,1.15074940349303,0.01,0.01,1,L3MBTL1
0.0192955323160614,1.15035415190686,0.036,0.015,1,MB21D1
0.101135196990437,1.14906865232711,0.044,0.027,1,MAPK12
0.151239869363319,1.14906136523614,0.029,0.017,1,ROCK1P1
0.202105699529316,1.14635307229372,0.011,0.005,1,LINC01291
0.201284141347949,1.14281895798194,0.011,0.005,1,TPRG1-AS1
0.108989592336242,1.1421177442394,0.069,0.049,1,KCTD21
0.00186725419504425,1.14160451837836,0.079,0.039,1,SIMC1
0.00356927629463037,1.1362145765581,0.078,0.041,1,CPTP
0.148813039113555,1.13548119773797,0.029,0.017,1,CLDN20
0.373580638475261,1.13477144863708,0.027,0.02,1,GAP43
0.0333134695170793,1.13452451800993,0.021,0.007,1,SYNGR3
0.0343918215156337,1.13386603379462,0.047,0.025,1,RIMS2
0.0554115712554181,1.1307007769498,0.038,0.02,1,ZNF808
0.253376438416499,1.13014312256265,0.065,0.081,1,MMP9
0.00139635297662288,1.12526647593132,0.081,0.039,1,SUV39H1
0.449843359474002,1.12473181539383,0.026,0.02,1,SLC4A11
0.214379686571977,1.12462900648169,0.039,0.027,1,ARHGEF33
0.00603627876732777,1.12273578371925,0.06,0.029,1,PPIP5K1
6.1449973309965e-06,1.12199366507989,0.094,0.032,0.148420120535558,TNFRSF21
0.272881170567278,1.11780806784285,0.015,0.008,1,TRABD2A
0.0412764851835997,1.11763577804208,0.027,0.012,1,FIGNL1
0.0100832872153488,1.11708287272231,0.103,0.064,1,TMEM158
0.00227243444928646,1.11531356979456,0.041,0.014,1,RNF215
0.104348982609756,1.11279009242002,0.039,0.024,1,CPS1
0.092921023679382,1.11267208860526,0.011,0.003,1,RAD9A
0.246270327780426,1.11168648922378,0.032,0.022,1,EMID1
0.0167466154803698,1.10958735981422,0.05,0.025,1,KIF3C
0.215699285117871,1.10840063389726,0.029,0.019,1,MLK7-AS1
0.157576445306857,1.10683313364648,0.045,0.03,1,CCDC65
2.29995744982936e-05,1.10256447110019,0.109,0.046,0.555508722857285,FASTKD3
0.578798061876084,1.10221831880647,0.017,0.014,1,LOC100133985
0.000600073626929102,1.10189293348075,0.763,0.697,1,KRT16
0.0515491649838741,1.10094443131343,0.024,0.01,1,LOC100506371
0.119476799243951,1.09878730576661,0.018,0.008,1,DCDC1
0.538622427419878,1.09835175946083,0.014,0.01,1,MKI67
5.39341848321452e-06,1.09805100224955,0.235,0.14,0.13026723662508,PQLC1
0.674280386612851,1.09738059108745,0.008,0.01,1,S100A5
0.00422902972860101,1.09517062459953,0.014,0,1,PKHD1
0.00636093979515955,1.09510739717124,0.076,0.041,1,RCBTB1
0.171701563902028,1.09481682394185,0.042,0.029,1,ASAP1-IT2
0.364886656997053,1.09435943971971,0.036,0.027,1,TMEM26
0.0926075931661185,1.09425266114599,0.011,0.003,1,GYPE
0.00744163707462374,1.09249280662854,0.016,0.002,1,CCDC114
0.47626199110415,1.09188515989307,0.03,0.024,1,ARL9
0.105791575327551,1.08901494503734,0.014,0.005,1,KCTD16
0.00186780472173311,1.0869701291257,0.088,0.046,1,ACADL
0.478486403529922,1.08582311552038,0.01,0.007,1,PCOLCE-AS1
0.681821106714366,1.08518814104902,0.025,0.022,1,CNTD1
0.0491928273722819,1.0845483700618,0.01,0.002,1,EXO1
0.107516742049261,1.08336041498642,0.014,0.005,1,RET
0.787101962822753,1.08220279411578,0.01,0.012,1,A2ML1
0.18379383990122,1.08206541443225,0.04,0.027,1,CCDC39
4.2673298150701e-06,1.07830017575116,0.188,0.1,0.103068817023388,BOP1
0.0101392942389955,1.07799059653123,0.022,0.005,1,ANKRD24
0.705525807433548,1.07679713748744,0.016,0.019,1,C4BPB
0.635716631528584,1.07678259673979,0.027,0.024,1,LRP1B
0.013824110271601,1.07661375877041,0.034,0.014,1,ANKRD30BP2
0.0583514840256086,1.07652577901945,0.029,0.014,1,HIST1H3D
0.00683104523875902,1.07461806082118,0.06,0.029,1,LRRN1
0.12007902828956,1.07444807841812,0.021,0.01,1,LOC102724467
0.182628369249895,1.07434572025099,0.027,0.017,1,CXXC4
0.0327722855458321,1.07208251700362,0.021,0.007,1,PCED1B
2.95680370314056e-05,1.0716276710838,0.071,0.022,0.714156798419539,MFSD7
0.00945028988610187,1.06927104535217,0.044,0.019,1,CRTAM
0.0310799318031927,1.06817708852206,0.029,0.012,1,LOC100996286
0.969459673665845,1.06665219526124,0.01,0.01,1,EFCAB12
0.00418823024687062,1.06645107455246,0.049,0.02,1,IFT140
0.735130128290196,1.06566657617805,0.026,0.024,1,ATG9B
0.440611712810664,1.06540560189482,0.065,0.056,1,ABCA8
0.588662610776292,1.06479673619231,0.015,0.019,1,MYOM1
0.781986324594901,1.05811853678563,0.024,0.022,1,CPA6
0.00439158566362084,1.05502519246124,0.039,0.014,1,NDST1
0.000956929525890139,1.05359774448813,0.053,0.019,1,GPD1L
0.0496925381641968,1.05291354894422,0.022,0.008,1,CITED1
0.00248819568211958,1.05191235106033,0.107,0.061,1,DUSP8
0.0001910020091661,1.05187150242883,0.143,0.08,1,ST6GALNAC5
0.0634433482415781,1.05166629566211,0.005,0.014,1,HES4
0.240099440472434,1.05148142285297,0.024,0.015,1,LHX4-AS1
0.180802907730943,1.05053931228115,0.04,0.027,1,AMPH
3.23979136332088e-06,1.05025511188642,0.213,0.12,0.0782506807982892,C1QTNF8
0.01339200061622,1.05013602531811,0.052,0.025,1,C8B
0.0926075931661185,1.04999817864015,0.011,0.003,1,LOC101929295
0.0576451083115121,1.04946714333901,0.04,0.022,1,LOC100335030
0.142427862900894,1.04835265833385,0.044,0.029,1,ZNF552
0.0208938536999364,1.04834818019374,0.135,0.096,1,DIAPH2
0.280925390017405,1.04217815887328,0.033,0.024,1,HES6
0.00847312957161095,1.041702798675,0.116,0.074,1,ZMIZ1-AS1
0.0967995032587489,1.04134819061166,0.132,0.103,1,TREM1
0.0137185220546362,1.04102724058913,0.153,0.11,1,UCP2
0.00565196271900022,1.04090372831514,0.123,0.078,1,ABHD15
0.00287091839184382,1.03888609152534,0.054,0.022,1,KNTC1
0.441727279390477,1.037966124253,0.03,0.037,1,SLC22A1
0.0975722224796698,1.03750358954194,0.044,0.027,1,LOC728024
0.0224872559194844,1.03366419821656,0.081,0.051,1,C8orf82
0.270004234096889,1.03285199078478,0.015,0.008,1,DGCR11
0.00260617847853448,1.03282302024614,0.076,0.037,1,SLC46A3
0.850884534362724,1.03241358927714,0.009,0.01,1,LINC01206
0.569343263297414,1.03202152329718,0.01,0.014,1,RAC3
5.66113069259179e-09,1.03038909602201,0.237,0.113,0.00013673328961817,TMEM231
0.270992141328786,1.0289958571346,0.078,0.063,1,HTRA2
0.283068351772393,1.02860581845479,0.013,0.007,1,LINC01480
0.149887934358549,1.02820295898,0.029,0.017,1,TIGD1
0.00146631590186085,1.0270895985308,0.046,0.015,1,PCDH19
0.0174009302924568,1.02556921292263,0.065,0.037,1,AGTR1
0.838665199753092,1.02554314241556,0.025,0.024,1,SLAIN1
0.00615730680837299,1.02397182065841,0.06,0.029,1,LGR6
0.0956767529415901,1.02378145133653,0.029,0.015,1,IYD
0.399378971701788,1.02050021852056,0.037,0.029,1,CYFIP2
0.153297730886893,1.0203881156785,0.015,0.007,1,CA1
0.060398359777542,1.01950472179198,0.053,0.032,1,FOLR1
0.397474123988148,1.01864650955502,0.019,0.014,1,TEDDM1
0.114564271857793,1.01555974188851,0.016,0.007,1,SEMA3F
0.212671687518896,1.01491235264495,0.016,0.008,1,PANX3
0.021743290508767,1.01389219945571,0.094,0.061,1,FANCF
0.0277422623569645,1.01127711602526,0.096,0.064,1,CDK5R1
0.478486403529922,1.01012459568692,0.01,0.007,1,RRS1-AS1
0.093080348730168,1.00975626486277,0.022,0.01,1,ARL10
0.746473389238271,1.0089639503175,0.014,0.012,1,SPTB
0.469479815870774,1.00785568434122,0.024,0.019,1,C9
0.154670518535716,1.00766007020988,0.015,0.007,1,PGBD5
5.04478622412282e-05,1.00590374383641,0.342,0.247,1,YOD1
0.00167623126907764,1.00491488852416,0.104,0.058,1,SLC15A2
0.661409433427328,1.00351840852949,0.013,0.01,1,TPO
0.0527552482338365,1.00253555928588,0.06,0.037,1,TRIM65
0.0213598818518973,1.00215690486631,0.049,0.025,1,H19
0.580030149033477,1.00157117023554,0.011,0.008,1,PA2G4P4
0.478967823479811,1.00046367038908,0.01,0.007,1,COL17A1
0.000428719890508014,1.00030509609395,0.688,0.594,1,MAEA
0.653970633022976,1.00011673981407,0.034,0.03,1,XDH
0.0818484901037597,0.999903928267755,0.047,0.029,1,ZFAT
0.106729833195274,0.997641732214378,0.014,0.005,1,LINC00968
0.168745974844838,0.995954134287167,0.032,0.02,1,ENTPD5
0.00235545392085693,0.995933434640779,0.078,0.039,1,SAP30L-AS1
0.0571507620449963,0.995612420806411,0.031,0.015,1,DOC2B
